,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
0.5,5,9,4,11,6,7,5,8,4,4,8,6,5,3,3,1,6,1,5,8,2,7,4,8,6,3,3,4,6,5,5,7,7,5,9,7,9,9,7,7,3,6,3,9,2,3,5,13,4,4,3,2,8,7,8,2,5,5,3,7,7,5,2,6,11,4,7,1,7,3,9,2,3,7,3,7,5,8,9,8,5,6,6,4,10,1,6,8,1,5,6,10,7,1,8,6,7,10,4,5,5.61
0.55,7,3,3,11,2,5,5,8,6,5,8,11,7,6,3,3,6,3,6,8,4,6,4,7,8,2,4,6,3,5,5,7,6,3,10,8,7,9,7,2,1,7,4,6,2,3,8,9,3,3,3,4,9,9,5,4,5,4,4,6,5,4,3,9,12,5,4,1,6,4,8,1,4,8,3,4,2,5,7,6,1,4,8,2,7,3,6,7,2,4,5,11,7,3,8,5,3,8,8,4,5.35
0.6,9,3,4,10,3,9,7,12,4,6,5,11,9,4,6,5,6,4,6,10,6,7,7,8,3,3,3,5,2,5,6,9,6,4,9,7,6,6,9,3,5,6,6,6,6,6,8,8,4,2,3,4,8,14,10,5,8,7,4,7,6,4,3,8,12,5,4,3,7,9,4,3,7,8,5,5,2,4,9,8,3,7,9,4,6,5,4,5,2,5,8,13,6,8,7,8,4,8,8,4,6.14
0.65,13,6,5,10,5,9,8,13,3,4,4,9,7,4,8,6,6,5,6,10,9,6,8,7,8,6,3,6,5,5,8,9,10,5,6,8,4,7,8,4,6,3,8,6,7,5,7,7,7,2,3,3,9,14,11,3,7,9,5,9,9,4,2,9,13,4,5,3,10,9,6,8,8,8,8,5,6,5,11,8,6,6,9,6,10,5,3,5,5,7,3,16,7,10,7,8,4,11,12,6,6.91
0.7,12,6,5,11,8,7,11,10,3,5,3,7,6,4,8,7,5,5,6,14,11,5,6,8,8,8,3,6,9,6,9,8,14,5,7,8,6,10,9,8,9,6,9,5,7,7,8,4,8,2,9,4,7,21,11,2,5,9,6,6,10,3,4,7,8,6,5,3,11,10,7,7,10,6,7,6,8,9,12,9,7,7,8,6,9,6,5,6,6,9,4,15,9,14,6,11,5,15,12,4,7.54
0.75,10,10,5,9,8,7,10,9,2,4,3,5,3,5,5,10,4,5,6,10,13,5,6,11,11,9,1,6,8,8,9,7,10,4,9,6,7,11,11,8,6,4,9,6,9,6,7,3,11,2,10,5,9,18,10,2,6,7,6,5,11,5,4,7,11,6,6,2,8,11,7,5,12,8,7,8,8,9,11,7,5,6,8,4,10,5,6,4,6,8,5,14,5,12,5,13,5,11,15,5,7.36
0.8,9,7,5,7,8,5,6,8,3,5,5,6,2,3,5,14,7,5,7,12,12,4,6,8,14,7,4,6,4,10,8,6,7,2,12,5,9,7,11,6,5,4,6,9,10,5,5,3,9,4,9,6,12,12,9,3,5,9,6,4,10,5,6,11,12,8,7,1,6,12,8,3,10,7,4,9,6,9,9,7,4,6,4,3,8,3,6,7,6,10,9,14,6,10,4,12,9,10,12,6,7.11
0.85,12,9,11,4,6,5,5,13,6,6,5,10,7,4,6,9,7,4,7,16,12,4,7,8,16,8,6,7,4,12,4,10,9,4,13,5,11,5,7,5,4,4,6,10,11,5,4,4,8,10,11,6,14,8,9,5,3,12,5,4,8,3,5,9,11,7,5,2,6,15,6,3,11,9,5,13,8,10,12,6,6,10,7,3,6,4,6,10,4,9,10,17,8,10,6,11,10,10,10,9,7.72
0.9,10,10,14,3,7,9,8,11,10,8,6,9,6,7,7,6,7,6,8,17,15,4,9,7,14,9,8,12,5,10,6,9,10,4,9,7,10,6,8,7,5,9,10,10,11,3,7,5,8,14,12,4,14,10,12,8,7,15,7,8,7,3,7,8,9,9,7,3,8,13,7,3,11,7,6,12,8,7,14,5,6,10,11,6,11,4,7,12,5,10,7,12,12,12,11,14,9,7,11,9,8.57
0.95,7,16,12,9,5,11,7,7,9,9,6,12,7,4,8,2,5,9,8,16,15,8,9,11,13,11,11,13,3,11,7,11,13,6,10,8,10,8,9,8,10,10,8,8,13,5,8,6,14,11,15,5,10,10,9,11,11,13,9,11,8,6,5,8,10,12,4,5,9,15,6,9,14,9,5,12,10,6,13,8,8,9,9,10,11,6,6,14,4,9,8,11,13,18,11,13,16,8,14,9,9.42
1,9,16,10,13,11,13,7,8,8,8,6,8,7,6,9,5,11,9,8,17,9,11,11,10,16,15,8,10,4,9,6,10,16,4,16,9,12,10,11,12,13,13,8,10,12,6,11,8,11,9,13,9,7,12,11,13,10,12,7,9,8,10,9,7,9,8,3,8,13,17,8,12,13,8,7,12,9,7,14,7,11,10,6,11,8,7,5,17,6,9,9,9,12,13,12,13,14,13,15,12,10.03
1.05,11,17,9,19,16,13,6,7,9,8,6,5,9,10,8,5,10,7,8,14,10,13,6,9,16,11,6,9,5,10,6,9,21,7,16,11,12,9,15,10,11,9,10,9,7,6,11,8,11,9,12,9,7,12,13,9,7,11,10,7,9,12,12,10,9,10,3,9,15,13,7,12,15,10,6,6,9,10,14,6,9,10,6,12,8,7,12,15,8,7,11,14,9,14,10,16,12,13,13,10,10.09
1.1,10,14,9,19,14,11,6,9,14,6,10,3,12,14,5,6,10,7,9,13,9,12,5,9,15,13,6,10,7,11,7,7,16,9,16,10,8,10,10,9,9,9,10,10,8,10,12,9,12,6,11,12,7,10,11,4,9,14,13,4,7,10,10,16,9,10,5,10,17,11,6,14,13,10,6,10,9,9,14,10,8,8,5,7,9,5,13,12,8,9,12,15,8,12,11,16,9,15,14,8,10
1.15,12,11,10,16,15,9,10,9,15,8,11,3,9,14,6,9,10,7,11,13,11,9,7,11,11,12,10,12,9,8,11,10,8,10,15,7,10,11,9,8,10,9,10,10,9,10,12,12,11,7,11,10,6,9,10,8,10,16,14,6,15,9,7,15,10,9,8,5,15,9,7,13,14,7,6,10,11,11,10,15,9,3,8,7,7,4,9,11,4,11,13,15,10,11,8,18,9,11,14,7,10.02
1.2,14,9,12,8,11,9,17,9,17,9,11,6,12,13,5,6,9,8,14,13,12,7,5,9,13,9,11,14,10,13,19,17,7,12,17,10,14,8,12,6,13,11,11,10,11,8,12,7,13,9,10,8,2,6,7,10,12,15,19,7,14,7,5,12,10,9,9,7,12,11,6,16,13,9,7,8,16,13,12,15,9,4,8,6,8,4,6,13,3,12,15,16,11,8,7,17,10,11,12,8,10.37
1.25,15,10,16,13,12,12,16,9,11,10,11,5,12,11,8,8,9,10,12,11,11,7,5,10,13,9,9,10,7,7,13,23,7,13,16,12,17,8,15,7,11,11,18,12,15,7,10,6,14,9,7,11,8,9,12,10,14,15,14,9,14,12,5,8,9,10,6,10,10,9,9,13,13,11,10,9,14,12,11,11,9,5,9,6,10,5,10,11,2,15,13,12,11,12,8,13,10,9,10,11,10.59
1.3,12,10,13,15,11,13,15,8,9,8,9,8,12,11,9,10,8,10,11,9,15,6,4,13,16,9,8,8,5,8,13,20,8,11,14,10,19,11,15,10,8,11,17,13,13,7,14,6,13,15,9,14,14,9,12,11,10,10,8,10,13,11,6,10,4,9,4,11,10,13,8,8,14,13,10,8,13,13,12,7,11,7,9,13,12,5,10,12,5,11,14,8,8,13,10,10,10,9,8,9,10.49
1.35,8,12,11,17,12,10,13,9,6,8,13,8,8,10,8,9,14,11,12,10,15,7,3,10,17,9,7,11,10,10,10,20,5,6,15,11,15,13,18,10,7,14,16,9,8,10,11,6,11,14,10,15,17,8,9,11,11,6,5,11,10,12,9,11,2,7,8,11,9,11,8,7,17,12,12,9,8,12,12,7,15,10,9,13,7,4,15,10,7,9,10,8,10,14,10,9,16,13,11,8,10.42
1.4,9,12,13,12,11,13,11,10,8,8,13,7,11,8,7,7,13,12,10,6,14,7,6,9,17,6,11,15,13,12,9,16,12,6,13,8,10,14,17,12,5,17,16,10,5,7,9,9,8,13,12,12,17,10,7,10,10,7,7,11,8,8,7,14,5,9,11,9,12,10,8,9,17,13,11,11,8,12,9,8,14,8,6,11,8,3,14,11,7,8,11,10,9,11,12,11,10,15,10,8,10.26
1.45,8,11,14,10,9,16,11,16,8,11,11,3,10,13,8,7,9,12,11,6,15,7,9,9,13,4,9,15,14,14,12,13,14,7,15,9,9,16,14,7,5,13,10,10,6,5,6,7,9,11,10,11,12,11,8,9,9,10,10,7,11,8,7,12,5,9,16,9,15,11,10,8,14,15,16,11,10,11,11,11,15,8,6,10,8,4,12,12,6,9,9,10,14,13,11,14,10,11,7,5,10.22
1.5,12,14,17,11,11,17,10,11,10,10,11,3,11,16,9,4,6,13,7,9,15,6,9,12,9,1,11,14,14,12,13,11,15,15,16,9,10,11,12,7,8,9,13,13,7,7,7,4,10,15,7,11,8,11,10,13,5,13,15,11,9,9,7,12,7,10,19,5,16,12,11,11,14,14,20,12,8,14,9,11,12,8,9,10,14,4,9,8,6,9,11,11,17,17,9,15,8,9,8,5,10.6
1.55,13,15,14,16,11,23,9,11,10,7,9,4,10,14,9,5,11,13,10,10,15,7,10,17,13,4,11,13,11,13,10,10,16,15,15,11,15,9,10,8,14,10,14,17,8,10,9,4,10,13,6,10,11,11,9,13,5,15,11,12,9,13,6,14,5,10,18,7,13,12,10,12,14,12,18,12,9,14,9,11,11,8,5,11,12,5,11,9,4,11,9,12,16,16,9,13,7,9,5,7,10.87
1.6,8,18,17,19,16,16,10,7,9,10,9,6,10,12,9,8,14,9,13,12,15,10,9,15,17,7,10,15,7,14,9,9,10,14,19,10,13,12,13,7,17,12,17,15,7,9,12,5,12,12,8,8,10,9,8,19,7,11,12,16,10,15,8,13,8,6,14,10,8,16,12,8,12,12,17,13,6,10,12,15,12,10,3,15,12,6,13,6,6,6,6,14,14,13,11,11,2,10,7,6,11.01
1.65,9,13,16,20,16,14,11,11,8,10,11,11,8,10,13,7,17,10,11,9,15,11,9,15,21,13,9,12,10,13,10,11,13,10,21,8,12,13,7,9,15,12,16,15,12,6,13,5,15,11,11,11,10,8,9,15,7,14,13,13,12,15,5,16,11,7,17,10,10,13,12,7,11,12,15,14,7,9,13,14,12,11,2,14,11,8,12,13,9,8,5,16,12,9,10,11,5,8,11,7,11.32
1.7,10,11,18,19,13,11,12,15,9,7,13,10,9,12,14,10,12,10,10,9,13,10,10,10,23,8,11,12,9,13,9,12,11,9,18,10,11,12,8,10,13,17,20,11,8,4,13,7,15,12,14,10,13,11,5,15,7,12,10,11,15,19,5,17,18,7,18,10,13,13,12,7,10,12,15,14,11,8,11,12,10,9,4,11,8,9,13,12,13,9,5,18,13,7,12,12,6,8,12,9,11.38
1.75,13,11,18,19,13,12,9,19,8,6,17,6,8,13,15,11,13,6,13,11,13,7,8,8,16,8,13,10,11,11,9,15,12,10,13,10,12,11,10,12,12,14,17,11,5,4,8,8,17,12,14,10,12,10,6,14,9,11,11,10,13,14,3,18,17,8,19,12,12,10,11,9,9,12,14,17,11,12,11,11,8,7,4,11,9,6,12,16,9,6,6,18,12,9,7,12,12,11,15,9,11.17
1.8,17,7,14,18,13,7,8,16,12,8,12,6,9,11,14,12,12,6,13,13,13,6,7,11,19,10,12,9,14,11,4,13,12,11,12,13,15,12,15,10,14,12,14,6,10,8,11,9,18,14,15,8,12,9,9,15,6,12,15,11,13,13,5,16,17,12,17,12,12,10,9,15,13,11,17,20,13,15,10,11,11,8,8,8,9,9,12,13,9,9,7,17,13,10,5,12,15,5,16,10,11.52
1.85,18,8,18,14,13,12,6,10,8,8,12,7,9,6,13,8,11,6,12,10,19,9,10,10,18,6,11,8,15,8,6,19,10,15,14,16,15,14,21,9,15,7,15,6,13,10,7,9,13,11,13,14,12,10,9,14,4,12,17,10,10,14,8,17,13,9,13,16,15,9,10,15,11,11,17,18,11,15,11,11,14,10,13,8,9,7,9,11,8,11,9,19,11,14,6,12,15,5,13,9,11.5
1.9,17,13,17,15,14,10,7,13,7,9,13,11,17,7,13,8,16,5,10,9,20,10,10,11,17,7,13,10,13,8,7,18,12,12,10,12,18,12,22,11,13,9,19,7,10,14,11,8,13,11,13,12,15,10,9,14,8,14,21,10,8,16,12,18,13,9,11,15,12,7,10,11,9,11,18,15,14,12,11,8,12,13,13,9,10,7,11,14,6,8,9,11,14,14,9,12,16,6,9,11,11.79
1.95,16,12,19,20,14,12,5,10,6,8,11,9,21,8,13,7,14,5,13,11,16,13,11,13,16,5,12,10,14,7,7,18,12,13,9,9,15,16,20,11,13,8,16,6,12,14,14,7,11,11,14,9,16,15,9,9,10,16,14,13,10,19,10,23,12,9,12,16,20,7,11,9,10,8,18,17,10,9,10,7,16,12,12,11,10,5,12,10,7,10,8,9,17,16,11,11,14,5,13,11,11.85
2,21,12,23,23,13,13,6,11,6,6,14,7,16,7,13,8,13,7,14,8,15,15,8,12,17,3,12,9,15,9,9,17,15,8,8,13,12,14,17,10,9,5,13,5,13,10,14,9,8,14,16,8,15,13,5,9,5,14,10,15,14,17,7,18,12,9,11,14,22,11,13,11,8,10,14,15,10,9,9,7,15,11,7,13,6,9,11,13,8,11,6,11,18,11,10,13,14,6,14,12,11.49
2.05,19,14,20,20,15,10,9,10,3,7,13,8,8,6,14,7,12,13,11,10,14,13,11,8,14,2,9,5,13,12,14,14,20,5,9,12,16,11,9,12,13,8,10,5,12,9,15,11,11,14,18,6,12,13,6,10,3,13,10,13,13,8,7,12,15,10,8,13,16,9,14,13,7,9,18,17,10,11,9,7,15,10,6,13,8,9,12,13,4,9,9,10,19,10,8,16,18,10,16,14,11.19
2.1,18,15,18,18,19,13,12,11,6,6,14,10,7,4,17,8,10,13,8,12,15,11,10,10,15,6,12,9,12,14,14,12,20,9,10,11,15,10,13,12,18,11,10,5,14,9,14,14,13,14,11,9,8,13,7,7,4,19,14,10,14,6,9,5,14,10,7,13,20,10,10,13,9,8,17,23,16,12,10,12,17,11,5,13,12,10,13,19,6,11,11,8,18,13,8,16,13,11,16,14,11.86
2.15,18,18,16,22,19,14,9,7,8,6,14,16,9,7,16,8,9,13,7,12,12,14,11,14,13,9,13,8,10,15,17,16,16,10,8,13,13,15,16,16,19,14,12,7,11,6,14,15,14,12,11,9,6,12,13,10,3,18,14,10,16,9,8,3,13,7,10,13,24,11,8,11,15,8,20,19,14,9,9,11,16,8,6,11,12,10,11,19,6,14,9,10,15,17,8,17,7,12,14,16,12.13
2.2,19,19,13,20,19,15,8,4,8,8,14,16,7,8,10,8,8,11,5,10,10,17,9,14,17,7,12,6,8,10,17,20,11,10,9,16,11,16,13,14,17,16,7,8,10,9,13,11,11,10,12,10,7,12,16,8,5,15,14,8,14,8,7,3,12,8,9,17,19,9,9,11,15,10,20,17,12,8,4,11,14,10,5,12,11,10,15,18,7,16,8,7,12,14,11,11,7,14,14,13,11.48
2.25,13,13,12,19,18,14,12,8,4,8,13,11,10,11,11,6,6,10,7,10,8,15,8,12,22,9,10,6,7,6,14,23,9,7,10,12,10,10,12,15,14,13,8,9,13,11,11,7,9,9,18,8,11,12,12,10,6,15,18,10,13,9,5,4,13,8,9,22,23,12,10,12,12,14,18,13,9,9,8,10,7,12,6,11,8,11,12,17,6,13,10,13,8,15,14,13,13,15,15,12,11.29
2.3,12,9,9,19,18,15,9,12,3,8,16,8,6,13,12,8,5,8,5,8,9,17,10,9,22,8,8,9,6,5,10,22,8,8,11,11,10,12,12,10,12,13,6,5,14,8,12,9,12,9,16,6,7,12,12,9,5,12,13,12,16,9,5,7,11,9,7,22,19,14,14,12,11,14,13,10,7,9,9,10,3,15,5,13,6,10,7,17,6,11,8,18,8,17,13,14,12,13,16,10,10.74
2.35,12,10,9,15,21,13,7,14,3,8,12,10,4,15,16,6,7,6,3,7,6,15,12,8,20,8,9,13,8,3,10,17,9,7,9,7,7,9,9,8,12,10,7,4,11,7,15,6,14,9,16,5,5,10,9,11,3,14,14,12,14,8,2,6,12,8,8,21,21,18,16,8,10,15,12,13,12,9,8,11,3,14,5,10,6,7,6,15,5,13,6,18,11,15,12,15,13,11,16,10,10.29
2.4,13,12,7,18,22,18,5,17,4,8,12,10,4,14,16,9,6,5,3,7,7,15,8,8,22,11,11,15,8,4,9,19,7,5,8,9,7,8,7,9,10,10,4,3,6,7,15,6,15,8,12,2,5,11,9,9,3,16,11,8,14,8,3,5,9,11,7,23,17,14,14,6,8,15,10,15,16,13,10,8,4,11,5,8,7,5,3,18,6,14,7,17,9,9,13,20,15,10,14,8,10.06
2.45,14,13,7,16,21,16,6,13,5,8,10,7,6,12,14,10,6,4,4,7,6,15,9,9,19,13,9,18,7,6,8,24,7,4,7,10,10,11,7,9,11,9,4,2,7,5,14,7,10,6,9,1,5,8,5,11,3,15,8,9,13,7,3,3,7,11,3,18,16,10,14,4,7,11,8,16,16,14,4,7,4,8,5,5,7,7,1,19,7,14,4,16,10,10,11,16,16,9,16,9,9.42
2.5,13,16,6,19,21,13,7,16,4,5,10,7,6,10,14,13,7,6,3,7,2,15,8,7,18,14,11,17,6,7,8,22,4,3,6,10,8,6,5,8,10,6,3,2,9,4,14,6,7,6,11,0,7,8,8,8,4,14,6,9,13,6,4,3,4,10,4,15,12,12,15,5,8,10,8,14,11,17,3,5,3,11,5,5,7,8,1,15,7,8,7,14,8,9,10,14,11,10,14,12,8.88
2.55,10,13,3,17,16,16,7,12,6,6,10,10,7,10,13,9,7,7,3,9,2,14,6,5,16,12,12,13,8,8,8,20,4,4,4,9,9,5,6,9,10,5,3,2,9,6,14,8,7,4,7,0,6,7,7,9,3,13,7,9,11,7,4,2,8,9,4,11,14,11,14,5,5,11,4,15,9,16,6,7,4,10,3,5,7,9,0,18,7,7,7,14,7,7,8,12,11,10,12,13,8.45
2.6,7,13,4,18,20,13,7,15,6,6,11,12,6,8,10,6,6,9,4,6,0,11,5,4,16,10,13,9,9,6,8,21,5,5,5,8,7,6,5,11,8,4,2,1,8,5,11,9,7,7,7,0,3,6,6,9,3,9,4,5,7,4,3,3,7,9,4,7,13,14,10,6,5,10,7,13,9,14,9,7,4,9,3,7,6,8,0,17,5,6,5,13,10,4,9,16,7,9,14,10,7.88
2.65,8,10,0,18,18,12,6,9,7,7,8,10,4,7,12,5,6,8,4,6,0,11,5,3,14,7,16,8,12,5,8,20,4,6,4,8,5,9,3,14,9,4,1,0,7,6,7,8,9,6,10,0,2,4,6,6,0,9,3,4,8,3,2,4,6,9,4,8,17,13,12,7,3,9,5,10,7,9,7,6,4,7,1,7,4,8,0,12,9,5,7,18,11,3,9,14,6,4,14,7,7.27
2.7,8,9,0,17,16,13,8,9,7,4,9,9,4,8,9,4,6,6,2,5,0,9,6,2,12,8,12,10,14,6,9,14,1,9,2,9,3,7,1,11,7,3,0,0,6,4,5,8,8,5,8,0,2,5,7,3,0,7,3,4,10,3,1,4,6,9,3,8,16,10,8,6,4,6,4,12,2,9,6,8,4,5,0,5,5,8,0,13,9,4,6,16,10,2,8,17,7,3,13,8,6.61
2.75,5,5,0,15,13,9,10,9,7,6,6,10,4,9,12,4,5,6,1,2,0,9,7,2,11,5,13,8,13,6,7,12,1,8,5,8,5,6,1,13,7,3,0,0,6,5,3,4,9,6,8,0,1,4,8,5,0,5,3,4,8,4,1,5,5,5,2,7,16,12,8,5,7,6,3,10,1,6,7,9,5,6,0,4,5,7,0,11,5,4,7,12,8,2,10,14,7,4,11,9,6.17
2.8,6,2,0,11,10,11,9,8,6,5,7,7,7,10,10,4,6,5,1,3,0,11,7,3,13,6,7,9,12,4,5,9,0,7,4,8,5,6,0,11,5,3,0,0,6,6,2,6,8,4,5,0,1,4,12,6,0,4,4,4,7,4,1,3,4,2,1,3,16,11,4,5,8,4,4,10,0,7,3,10,3,6,0,5,4,9,0,12,6,2,7,8,5,2,9,10,6,7,12,11,5.66
2.85,5,3,0,8,7,12,6,6,6,5,7,6,4,9,9,7,6,5,1,3,0,11,8,3,14,5,4,8,11,4,5,9,0,5,2,5,5,5,0,10,6,3,0,0,5,5,1,4,8,5,5,0,0,2,8,3,0,2,4,3,5,4,1,3,4,1,1,2,9,12,4,5,8,4,3,11,0,5,1,6,4,6,0,4,4,8,0,13,5,2,8,11,3,2,11,9,5,6,16,8,5.07
2.9,5,3,0,7,5,10,7,3,5,4,7,3,3,9,6,7,4,5,1,5,0,8,7,1,10,4,2,6,9,5,3,9,0,5,6,5,4,5,0,10,6,3,0,0,7,5,1,3,8,4,4,0,0,2,8,3,0,2,4,3,5,3,1,5,6,2,0,6,12,11,2,5,8,5,3,13,0,4,0,4,4,6,0,5,7,7,0,10,7,1,6,13,4,2,8,7,3,5,16,8,4.75
2.95,5,1,0,9,6,6,4,3,5,4,6,4,3,9,4,8,6,7,1,6,0,8,6,0,11,4,2,7,8,5,2,10,0,7,6,6,5,4,0,8,4,3,0,0,7,5,0,2,11,2,6,0,0,3,5,1,0,1,4,2,5,3,1,4,3,2,0,8,10,8,2,5,7,6,2,12,0,1,0,4,3,5,0,6,7,4,0,8,9,0,6,7,4,2,8,4,4,4,17,8,4.41
3,5,1,0,6,3,4,4,1,4,4,5,2,3,8,3,8,7,8,1,5,0,6,5,0,11,4,2,9,3,6,2,11,0,7,6,4,4,5,0,8,5,4,0,0,7,5,0,1,16,1,5,0,0,2,1,0,0,0,4,2,6,3,1,5,1,2,0,5,6,6,1,6,6,3,3,12,0,1,0,2,4,4,0,6,6,3,0,7,9,0,4,9,5,2,8,4,4,4,22,5,4.03
3.05,4,1,0,5,3,4,4,2,4,3,3,1,2,7,0,5,5,11,1,3,0,6,3,0,12,4,2,9,4,8,1,10,0,6,4,3,4,4,0,6,3,3,0,0,5,6,0,1,13,0,5,0,0,1,0,0,0,0,5,2,8,2,1,3,0,2,0,5,4,7,2,4,8,1,1,10,0,0,0,2,5,2,0,6,7,5,0,8,8,0,5,9,4,2,9,4,5,5,21,5,3.68
3.1,4,1,0,4,3,1,4,2,3,5,4,0,2,6,0,3,3,11,1,2,0,5,2,0,10,3,2,8,4,7,0,9,0,6,2,3,3,3,0,6,5,3,0,0,4,9,0,1,9,0,6,0,0,2,0,0,0,0,6,1,9,1,1,2,0,0,0,4,3,5,1,4,7,0,1,11,0,0,0,2,5,3,0,5,2,2,0,7,5,0,6,9,5,2,8,4,7,6,21,4,3.3
