,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
0.6,44,86,86,8,82,81,49,14,88,96,11,38,84,99,51,90,74,42,36,66,69,8,78,42,97,32,81,39,41,87,8,27,36,31,41,81,8,8,8,8,17,54,5,86,74,9,75,20,87,103,45,75,8,82,8,80,77,74,8,75,71,73,40,79,8,81,85,5,33,84,66,40,79,80,88,8,86,39,92,33,71,8,79,73,8,77,80,83,10,77,48,69,64,72,8,81,76,84,5,83,54.43
0.65,71,37,18,25,30,33,60,25,34,60,21,54,28,27,64,64,49,5,40,22,25,47,58,42,19,27,41,39,8,33,33,32,97,42,8,24,47,35,41,37,50,23,25,21,43,24,19,50,33,35,45,34,16,32,35,21,23,16,42,31,24,15,47,30,23,38,43,37,49,44,15,44,25,20,33,31,41,76,29,38,28,35,19,15,22,24,16,18,36,15,37,68,74,36,44,19,38,40,51,79,35.36
0.7,82,59,38,43,52,72,88,42,57,64,37,68,62,69,58,59,68,32,57,41,34,60,58,61,54,45,65,56,32,54,71,56,52,76,39,57,53,49,53,45,57,60,43,56,53,39,41,50,47,66,60,60,38,44,40,65,58,32,51,47,33,60,60,45,40,54,56,37,71,53,51,15,37,42,39,39,56,72,65,65,47,38,42,58,46,46,55,39,71,41,87,85,81,50,48,41,43,51,59,39,52.82
0.75,37,76,51,66,67,74,64,33,49,68,42,69,69,61,51,62,60,37,60,65,31,100,76,38,60,80,49,86,45,78,64,77,71,67,53,42,68,58,73,95,59,71,76,72,74,61,57,60,58,52,72,76,49,80,56,64,44,60,92,74,61,51,69,61,72,75,66,77,80,70,64,39,57,62,64,47,77,68,86,73,61,90,62,61,63,45,85,56,85,58,68,70,76,68,78,52,77,85,101,74,65.13
0.8,28,63,53,98,80,72,13,48,20,13,56,31,65,63,13,31,26,76,34,69,14,65,38,60,78,87,45,73,78,73,83,77,21,67,72,66,82,72,84,68,18,69,73,62,60,65,72,22,35,51,18,74,68,60,81,74,75,61,77,33,78,83,23,18,64,67,23,60,69,27,74,63,18,62,13,66,62,38,82,68,44,70,81,97,50,71,93,66,86,82,69,21,20,71,68,74,49,83,67,85,58.08
0.85,58,25,45,66,34,20,35,5,44,28,10,54,26,18,31,56,46,63,49,27,30,87,48,62,38,82,54,23,60,26,71,71,51,5,81,27,76,65,78,83,42,24,82,67,13,70,39,44,46,24,65,22,72,20,60,24,35,67,88,64,27,70,40,43,74,22,46,65,17,50,69,72,38,26,44,63,40,61,38,30,51,71,81,68,59,28,56,40,71,84,19,34,44,21,95,49,65,23,73,91,48.84
0.9,75,49,42,8,44,56,64,23,68,56,29,41,19,46,63,60,64,77,21,54,33,12,36,31,59,11,40,27,60,28,17,14,42,43,78,46,8,14,8,9,32,35,38,75,31,10,69,29,19,44,73,34,43,37,15,65,73,17,11,40,58,17,51,69,13,26,76,13,40,39,20,81,42,46,63,8,43,63,70,35,25,13,28,24,18,58,69,53,13,27,58,65,65,50,8,66,39,55,5,44,40.21
0.95,84,47,39,12,65,58,79,63,86,59,86,51,57,37,80,51,43,5,42,46,62,23,64,87,28,23,46,31,8,43,22,22,61,49,14,32,21,32,60,43,60,43,17,16,66,42,36,38,40,56,97,56,8,70,61,42,40,36,29,58,35,49,45,58,23,62,53,22,58,76,43,58,35,38,96,23,64,81,19,64,35,37,38,37,27,65,38,28,38,38,58,40,74,35,23,38,72,42,32,37,46.06
1,80,63,49,18,40,77,74,65,74,80,59,61,38,63,82,79,55,22,50,69,55,37,66,75,43,54,70,46,44,57,59,59,58,86,28,41,41,58,84,46,83,74,33,58,81,47,65,56,63,73,89,72,27,79,45,71,56,45,46,57,42,47,65,69,8,75,56,44,79,63,39,8,43,56,65,34,73,68,37,92,47,50,53,77,61,62,52,44,44,69,82,78,53,74,56,34,57,52,86,31,57.5
1.05,13,83,74,26,56,93,72,86,55,71,94,67,52,55,94,82,71,30,86,65,85,45,67,68,76,89,76,57,66,77,71,52,66,70,34,61,63,83,102,80,66,73,50,66,96,59,69,61,72,37,102,85,45,86,47,72,69,78,68,22,84,81,77,61,14,72,62,59,95,70,74,31,46,62,81,51,80,35,59,81,97,86,75,76,57,56,59,58,46,89,42,69,72,71,64,36,54,65,78,45,66.06
1.1,34,64,63,59,64,70,25,83,13,16,69,21,86,73,42,34,24,62,33,74,40,58,21,26,77,81,60,56,93,73,76,76,17,82,38,46,66,74,105,66,14,67,53,89,74,17,29,41,39,62,45,75,66,58,68,71,62,80,68,51,86,71,19,13,27,57,13,62,67,18,68,57,19,67,13,64,84,55,69,74,80,78,76,98,60,56,28,66,84,105,60,34,22,76,89,65,15,71,95,67,56.97
1.15,69,13,21,66,36,13,67,31,39,44,10,47,76,29,65,59,33,44,66,14,21,63,36,41,18,79,21,8,83,13,23,82,55,5,8,19,67,51,83,77,36,13,54,84,13,55,49,46,49,44,27,13,66,21,64,13,13,72,69,47,44,34,48,47,44,22,31,5,13,32,67,64,65,13,42,60,13,84,24,23,78,61,75,78,8,13,50,34,72,88,32,46,36,24,78,42,38,26,75,73,43.45
1.2,92,31,46,39,65,52,70,14,65,80,27,41,22,51,70,43,86,60,42,45,47,43,58,31,43,8,37,23,77,37,50,13,54,35,63,45,18,41,15,16,33,29,16,88,28,45,67,8,38,72,37,27,57,41,24,32,25,13,11,42,71,37,68,76,57,52,71,7,39,62,13,75,72,28,52,8,40,83,71,54,13,11,13,13,31,38,62,45,8,28,62,77,53,70,8,61,72,62,25,44,43.6
1.25,77,70,67,42,82,66,89,34,94,102,54,56,44,51,47,69,45,5,71,82,59,9,68,37,71,24,59,61,8,61,47,34,65,33,65,52,40,8,44,26,45,37,42,16,43,62,63,38,48,79,57,64,8,62,45,46,43,56,39,54,42,79,52,92,64,56,87,16,46,87,30,67,95,73,73,21,79,82,58,71,50,24,49,28,42,68,59,39,25,53,59,48,89,51,26,55,64,56,20,76,53.16
1.3,73,86,85,51,56,93,80,58,84,83,68,85,45,59,75,59,57,30,83,104,46,43,84,45,70,53,74,62,26,85,57,63,63,64,81,81,49,31,55,48,76,63,58,42,84,63,77,79,46,81,74,68,26,85,46,65,58,74,46,13,62,82,68,95,13,78,98,35,63,91,57,35,78,76,79,26,76,13,88,90,73,28,73,96,61,88,73,55,66,78,87,84,61,82,47,19,81,66,61,64,64.64
1.35,13,83,73,18,76,91,30,74,73,83,72,73,58,44,78,74,77,45,76,81,52,51,68,53,78,75,84,76,42,83,57,98,60,63,97,64,69,57,56,67,59,65,63,57,78,62,19,88,58,28,73,88,42,76,28,82,82,100,60,17,63,80,72,81,19,69,78,36,87,75,68,47,61,80,76,41,88,27,80,82,100,54,85,78,69,93,67,83,63,91,24,71,70,59,81,50,22,83,86,70,65.76
1.4,67,85,65,33,64,80,48,76,16,25,71,37,67,56,41,23,25,74,31,88,56,90,13,9,70,80,87,63,70,77,74,76,14,65,81,13,78,103,45,68,12,75,72,81,84,5,44,77,18,50,45,77,53,31,36,68,74,77,82,46,66,27,20,22,26,29,13,51,86,13,83,86,13,70,13,56,73,37,82,84,81,60,69,91,60,79,14,72,97,90,64,20,16,84,103,71,35,73,68,80,56.88
1.45,71,18,13,27,20,13,64,57,45,59,44,64,71,24,61,31,54,85,64,17,20,80,66,34,24,83,13,8,75,13,47,78,16,26,8,36,32,83,59,36,35,14,69,82,13,40,66,84,37,29,62,13,75,32,42,13,17,104,77,57,13,38,48,33,55,48,35,5,55,45,74,74,24,13,28,63,20,46,13,17,90,56,85,83,20,17,26,13,86,32,41,43,35,18,73,40,57,15,39,22,43.38
1.5,104,34,43,62,37,42,76,10,76,78,12,73,13,40,59,21,66,64,39,51,41,65,80,63,44,39,32,31,72,43,31,13,46,36,22,60,36,80,9,51,51,39,5,93,28,50,100,16,35,65,55,35,72,46,26,32,43,13,35,60,56,60,75,59,84,50,56,21,17,57,13,93,77,36,45,34,39,55,41,58,13,22,13,17,27,43,66,32,59,48,64,95,52,37,49,53,75,42,30,47,47.03
1.55,89,52,91,79,54,43,87,26,94,100,47,80,46,79,52,25,44,5,61,67,64,10,100,69,64,52,41,61,53,58,46,25,53,39,36,75,58,15,30,30,78,47,51,45,43,57,87,43,61,67,61,62,31,79,25,43,54,22,45,60,70,71,56,81,77,77,100,29,22,86,29,12,103,81,49,67,42,70,60,67,32,27,39,46,60,54,73,72,8,68,84,72,99,65,8,62,83,33,56,59,56.1
1.6,88,96,80,64,48,88,94,59,84,87,52,86,67,42,69,45,55,29,62,75,46,29,86,88,81,36,69,75,10,95,68,31,63,8,68,72,27,34,63,57,74,107,67,69,85,64,75,52,57,67,19,74,37,67,63,66,76,43,49,19,84,72,60,86,72,77,84,57,29,89,30,33,72,91,73,80,75,27,91,93,73,13,50,43,66,68,80,75,22,61,71,83,75,64,31,20,72,68,58,85,62.59
1.65,17,80,68,40,61,82,46,74,33,59,63,68,84,53,78,61,23,50,84,90,51,50,93,80,65,41,89,76,18,88,43,67,68,19,68,88,43,52,96,62,50,96,98,26,77,72,29,76,79,14,32,85,39,56,47,88,74,56,8,41,81,73,62,43,26,81,88,76,50,73,69,50,88,79,64,76,76,53,87,93,92,21,75,83,85,78,73,94,25,58,13,88,77,47,35,43,24,51,79,90,62.33
1.7,19,84,85,45,15,70,63,95,29,27,53,13,74,67,32,80,47,90,18,61,62,70,13,38,26,61,64,75,32,90,56,77,42,43,75,15,43,63,87,57,41,88,73,35,74,6,46,97,22,39,46,81,21,13,54,72,25,78,34,51,89,14,13,24,37,19,24,80,62,16,59,72,18,73,13,11,47,47,83,83,91,45,85,68,47,39,43,76,51,65,21,55,13,78,54,62,41,82,66,87,52.05
1.75,24,20,13,77,18,13,43,77,62,61,65,33,71,13,33,56,37,74,58,15,13,64,53,8,35,79,13,14,40,13,14,90,15,42,8,36,22,73,82,20,20,26,70,63,13,46,92,59,36,58,67,33,50,38,8,13,50,74,49,77,39,45,45,55,49,55,31,37,66,37,72,76,28,13,41,35,19,60,40,24,77,48,81,19,56,37,13,15,65,14,57,16,46,32,54,44,66,16,28,21,42.11
1.8,29,47,61,42,31,48,53,8,97,19,8,83,13,43,21,60,54,106,80,54,33,42,75,24,50,61,42,38,59,46,32,39,31,69,28,67,52,74,16,63,50,56,5,66,38,44,76,10,44,74,97,13,70,48,24,31,45,13,104,73,51,38,53,79,73,63,13,5,35,60,32,72,61,43,74,45,30,13,15,33,18,56,15,42,8,27,41,44,72,29,74,38,52,50,61,63,74,46,25,51,46.53
1.85,58,59,71,47,55,46,51,20,81,35,23,79,48,53,19,13,70,20,98,59,62,46,89,56,66,10,49,40,71,87,55,44,63,86,44,78,62,31,21,45,68,43,14,46,63,103,76,18,65,76,33,27,52,70,44,51,69,25,63,72,78,61,75,86,93,96,17,5,31,65,51,16,69,47,98,57,46,25,41,66,53,8,40,40,36,58,61,51,73,30,81,45,87,56,8,74,81,63,26,67,53.49
1.9,62,89,78,16,64,74,36,22,84,61,41,97,50,88,24,42,71,49,82,85,93,27,87,68,79,23,89,67,8,82,58,13,58,69,71,66,61,35,35,68,79,81,15,21,85,94,16,70,63,73,54,48,69,74,83,60,68,32,70,13,81,70,74,77,67,67,36,6,48,83,55,51,71,69,93,64,67,49,87,89,85,25,38,13,59,71,75,81,25,57,83,60,66,30,22,13,52,78,40,83,59
1.95,30,75,80,10,63,86,47,85,13,80,53,79,83,73,37,64,45,34,91,71,83,48,78,87,79,43,97,56,30,83,67,30,93,14,73,62,19,41,49,59,66,74,55,42,86,109,34,72,89,13,40,47,72,70,72,84,70,69,10,35,78,88,85,33,47,75,63,8,70,46,39,75,75,67,88,64,97,75,74,93,89,45,76,31,64,75,90,86,36,69,13,86,78,40,54,37,16,86,42,60,61.12
2,13,91,83,20,13,83,65,60,47,49,61,13,74,89,72,82,49,61,14,84,81,55,13,73,43,63,77,40,47,75,18,47,78,24,79,35,28,53,71,56,47,56,66,56,80,31,40,77,42,29,72,75,29,13,93,76,17,76,39,38,59,56,23,29,33,19,71,17,62,13,52,106,18,69,13,8,77,68,81,96,104,63,76,47,91,36,83,75,40,71,29,74,13,23,60,80,46,76,41,70,53.99
2.05,26,40,13,24,37,27,44,70,57,58,60,35,63,19,63,93,14,74,33,15,13,82,25,15,61,27,13,30,70,28,43,71,46,37,15,40,36,11,65,9,29,35,65,82,13,57,75,71,36,73,84,63,41,33,64,13,30,74,66,76,13,67,25,35,28,33,67,35,68,27,46,88,37,40,35,34,19,68,38,77,84,67,70,80,81,53,13,45,67,25,45,39,45,38,81,80,54,37,5,23,45.94
2.1,21,56,34,57,43,52,49,5,110,47,12,49,27,30,29,88,46,74,56,33,21,37,43,29,23,47,27,30,68,71,57,64,20,39,19,48,57,52,30,29,77,57,25,66,30,53,67,20,20,80,87,36,43,52,20,24,46,17,85,67,28,19,31,52,74,61,13,37,17,35,39,83,70,77,44,50,36,13,13,19,27,61,13,80,18,39,45,26,74,41,66,56,56,44,73,99,63,44,36,52,45.25
2.15,40,33,48,43,61,44,58,27,95,41,21,81,30,56,57,13,50,27,85,70,32,45,68,39,54,25,68,15,58,55,66,71,45,56,41,13,66,55,45,36,78,62,49,38,40,57,75,26,35,71,28,33,60,70,26,33,91,28,67,74,58,62,45,59,70,63,29,5,43,61,47,26,78,50,64,86,46,33,27,42,52,8,42,77,29,70,63,56,68,26,84,76,86,27,13,79,52,53,48,76,50.53
2.2,54,75,89,57,66,19,33,30,86,67,72,72,42,55,35,49,68,31,90,66,60,8,67,19,87,47,73,44,24,92,94,13,66,22,62,32,64,83,56,54,80,71,46,16,63,57,33,39,72,78,47,53,66,73,56,63,73,63,65,22,73,77,50,61,47,63,61,28,55,64,59,41,74,58,77,82,83,54,50,80,94,38,54,13,34,65,80,61,9,64,70,46,87,47,31,13,72,69,60,101,57.04
2.25,64,57,88,10,65,47,46,62,19,61,70,77,53,54,76,64,79,60,71,48,73,31,75,33,68,65,78,67,20,68,73,34,71,52,56,38,8,68,38,61,52,31,63,19,84,33,53,62,79,13,33,69,81,67,61,64,77,80,8,34,88,80,54,43,30,27,82,60,103,72,21,38,71,42,75,83,76,79,69,96,91,47,69,34,63,67,96,79,40,54,24,55,80,67,64,50,25,83,55,66,58.09
2.3,13,80,75,25,13,35,77,63,56,13,77,13,24,73,84,80,69,68,13,69,70,50,19,36,67,67,75,64,43,47,20,65,52,20,8,68,35,76,56,66,8,29,69,29,75,44,58,69,50,40,52,68,51,20,77,65,13,69,43,25,77,63,13,24,42,28,79,65,88,13,51,63,39,23,15,19,74,76,77,93,92,96,69,49,51,13,78,54,62,81,46,20,15,53,71,64,57,25,75,72,51.43
2.35,45,48,23,33,51,54,76,63,64,23,74,26,39,26,79,111,14,70,28,24,15,67,27,20,64,19,18,36,58,28,19,77,56,57,15,73,36,9,39,11,23,45,35,54,51,54,83,59,55,60,57,69,8,50,74,13,37,63,65,57,16,69,34,43,13,59,81,92,78,38,40,54,13,52,34,35,13,72,77,103,37,69,71,68,68,44,13,59,82,33,52,37,39,57,66,97,61,40,6,15,47.57
2.4,55,52,34,54,53,57,28,14,83,58,28,36,37,27,30,92,42,55,56,31,40,75,41,27,22,47,45,64,67,56,44,69,14,55,25,60,75,31,34,28,34,89,18,69,29,59,39,10,37,79,71,13,30,82,10,38,51,15,84,63,37,13,52,45,9,69,13,78,13,50,52,58,17,63,59,74,49,13,13,25,46,94,13,80,37,48,47,15,83,44,70,59,53,61,68,86,80,24,15,21,46.07
2.45,77,28,57,70,83,67,61,30,54,72,25,78,48,36,31,27,73,13,75,48,58,68,69,41,46,40,67,9,79,62,47,74,26,72,47,13,70,41,53,45,76,81,33,74,38,34,21,24,58,75,16,45,50,74,19,53,98,36,75,54,67,39,85,65,32,66,34,5,26,62,61,27,46,72,84,80,46,38,35,32,48,8,43,72,13,80,72,27,81,47,67,68,70,13,15,81,45,43,19,33,50.61
2.5,86,32,63,68,63,28,41,45,58,79,53,71,54,64,40,35,91,31,81,65,85,8,70,33,55,46,98,22,27,66,73,15,48,36,59,34,79,67,62,59,63,73,73,19,53,63,43,51,76,82,31,40,62,86,51,79,76,57,83,26,71,62,75,40,33,69,69,26,38,89,75,47,60,68,85,88,86,53,74,48,72,42,54,13,23,88,84,28,8,65,29,32,84,38,26,14,77,63,35,51,55.59
2.55,63,25,63,43,81,59,71,54,13,66,72,75,57,66,61,70,75,71,82,23,77,31,83,41,61,83,67,39,46,37,63,49,64,37,59,40,45,56,59,56,65,18,89,39,72,21,54,74,58,13,30,74,78,25,67,84,76,74,11,47,69,94,75,53,45,15,74,41,82,71,19,81,68,15,75,75,78,67,76,79,68,64,80,42,33,81,100,36,23,65,41,55,80,50,58,41,46,54,59,51,57.31
2.6,25,21,25,22,15,40,78,63,39,13,85,13,25,77,76,72,85,90,20,38,73,61,58,46,69,71,102,47,15,31,24,67,57,12,8,81,21,77,17,56,8,54,75,38,93,41,77,70,26,29,42,62,77,37,79,74,13,85,25,69,74,76,20,16,54,41,88,67,78,13,56,79,71,28,17,8,78,82,77,87,73,89,69,68,63,77,82,52,53,72,64,30,13,86,68,55,67,51,52,60,53.43
2.65,46,40,39,21,35,77,79,22,59,30,75,39,28,32,79,74,15,83,30,30,15,75,56,10,24,37,62,57,28,45,45,74,75,31,21,65,34,8,50,84,31,62,51,60,75,71,65,80,43,42,46,69,38,63,74,13,42,77,58,72,17,79,38,53,49,68,75,69,80,49,45,35,13,43,30,38,13,66,86,81,28,88,66,97,60,17,23,36,68,29,61,60,43,79,74,76,75,50,17,25,50.6
2.7,84,69,53,41,63,60,17,32,83,64,11,49,48,17,27,13,16,30,53,42,47,83,62,26,33,44,20,63,45,68,48,72,13,58,45,78,41,26,47,30,45,80,10,76,16,78,27,14,47,62,39,13,15,76,46,44,58,18,67,80,38,13,39,54,16,65,13,65,18,60,87,76,27,71,45,50,58,15,29,22,28,86,13,90,20,22,31,31,71,51,17,63,48,74,55,85,68,14,42,52,45.54
2.75,64,74,91,52,62,75,30,5,68,76,34,81,71,42,33,36,18,35,68,55,51,76,69,44,43,8,43,11,61,60,73,74,41,57,72,13,54,69,82,13,81,75,41,70,53,50,20,27,63,69,26,50,25,78,8,52,79,29,74,74,67,49,59,71,38,74,27,6,35,71,85,44,41,66,63,90,49,45,39,29,50,13,33,81,36,39,45,41,97,66,30,56,75,13,16,81,19,39,52,77,51.35
2.8,76,78,74,47,70,36,31,32,78,87,30,77,84,61,26,65,38,40,71,50,83,14,13,72,49,33,32,39,24,68,74,22,61,70,67,32,71,74,73,25,63,66,46,19,66,59,53,45,73,61,30,63,39,77,33,79,84,43,63,25,68,58,64,55,42,79,69,38,54,82,89,38,49,68,76,83,84,70,48,48,59,29,43,15,47,70,57,19,8,62,45,15,88,50,26,23,46,51,34,75,53.58
2.85,40,15,80,47,41,51,71,48,13,75,48,76,67,70,37,77,47,68,57,20,85,33,38,61,71,71,60,65,43,35,64,40,81,19,72,35,57,86,70,61,82,18,74,21,73,28,63,49,71,13,48,77,24,13,78,82,74,76,8,47,64,99,77,63,17,33,79,38,76,77,18,53,66,22,25,71,84,71,62,66,73,35,73,29,62,69,60,38,18,72,72,36,80,56,46,37,46,74,47,38,54.36
2.9,13,29,16,18,18,22,56,46,51,26,64,26,13,59,50,73,57,68,13,31,75,57,53,76,68,69,72,47,28,52,8,42,68,28,14,77,17,75,8,54,31,45,82,35,70,17,80,18,13,31,59,76,29,30,79,76,30,78,30,77,63,83,22,17,49,58,81,60,68,22,46,65,76,42,28,8,77,72,66,71,25,66,67,45,71,80,51,50,46,13,74,38,18,96,47,42,73,82,57,65,49.03
2.95,36,57,32,47,44,26,66,61,54,41,59,36,41,26,67,83,61,71,24,71,13,69,81,10,17,81,85,68,48,59,32,57,79,63,23,72,28,9,29,76,13,60,78,58,41,23,63,47,34,37,55,80,34,53,75,13,13,78,41,89,34,78,41,45,51,67,72,79,79,56,64,19,46,72,31,47,13,17,54,67,41,62,88,83,74,44,30,57,73,32,54,94,21,78,68,63,68,79,24,38,51.9
3,41,76,58,60,58,58,13,58,87,60,27,71,51,33,72,17,32,13,40,74,35,84,75,21,26,72,13,68,51,52,42,35,22,68,46,77,48,40,53,24,37,56,12,68,44,49,17,48,48,91,13,13,8,75,67,48,38,21,48,87,39,13,63,49,48,43,13,64,18,48,85,34,13,69,52,61,32,40,21,22,46,66,14,71,8,62,37,43,76,52,47,70,32,81,83,81,69,25,55,61,47.45
3.05,62,82,80,72,70,70,29,5,80,85,33,60,85,52,19,41,25,30,60,69,50,74,76,29,13,15,19,8,51,16,50,40,45,64,61,13,70,50,70,36,50,60,27,70,67,51,29,93,63,70,38,25,43,75,19,57,58,38,72,44,53,31,80,75,49,61,22,6,32,61,68,23,38,65,51,102,50,43,25,14,58,12,34,75,38,74,47,13,65,60,27,81,45,16,45,38,19,55,55,88,49.02
3.1,69,91,77,69,72,70,46,37,71,87,23,66,70,64,20,53,32,36,71,46,73,11,13,54,27,38,24,28,8,27,56,28,49,74,69,42,75,67,74,46,67,62,44,49,71,60,64,77,74,73,60,40,46,74,35,71,74,30,64,13,53,44,66,64,23,31,45,26,45,61,78,31,61,27,65,76,75,64,49,34,59,26,69,17,56,68,63,36,10,77,40,17,61,42,63,18,40,55,43,89,51.68
