,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
1.6,38,67,56,54,23,60,31,35,50,49,59,69,55,55,54,52,52,58,34,31,53,60,87,61,72,33,54,53,51,35,63,48,30,46,66,61,48,52,47,46,43,78,81,13,40,37,23,69,49,34,56,43,69,51,49,25,53,57,48,65,66,65,57,52,58,63,23,56,49,16,47,8,64,65,61,14,24,17,49,33,63,50,46,48,53,69,15,32,55,69,73,52,20,19,47,30,49,16,18,57,47.99
1.65,45,44,52,74,38,69,51,21,70,54,60,14,53,38,31,24,40,8,31,40,55,52,14,59,70,53,61,54,60,55,68,55,49,56,65,70,63,36,56,45,51,36,70,38,43,60,26,66,50,44,62,35,72,59,50,58,14,64,59,71,68,33,68,54,68,67,42,46,51,34,46,40,67,73,54,28,52,30,56,30,58,57,25,48,20,63,41,51,78,68,77,65,35,33,52,38,76,40,27,84,50.24
1.7,60,65,68,42,49,18,76,32,21,41,30,46,56,16,52,36,46,40,38,70,69,54,13,70,47,46,8,13,25,51,41,44,33,14,59,13,60,57,19,41,46,41,13,54,60,53,40,22,64,51,40,30,81,14,69,48,24,60,22,17,72,37,68,52,70,44,48,54,30,54,57,63,13,14,60,25,61,41,28,49,15,52,33,26,38,73,46,53,25,27,34,64,43,40,74,61,15,53,35,68,43.43
1.75,19,56,64,41,61,30,58,33,56,55,37,59,15,38,39,23,25,56,22,51,19,59,33,17,15,64,32,38,42,54,23,41,65,23,80,24,63,73,32,56,14,39,29,72,57,45,45,37,64,55,14,40,19,54,51,52,33,60,38,25,22,26,26,19,21,13,63,59,49,54,36,72,46,41,66,53,33,49,52,51,25,50,13,32,48,19,66,59,30,26,53,60,51,52,45,61,47,68,57,79,43.26
1.8,31,34,24,15,39,39,61,48,34,34,42,60,41,46,50,40,41,62,39,42,41,8,34,39,21,19,53,41,25,75,27,13,51,41,15,49,35,67,48,22,38,27,55,60,73,25,45,37,14,63,49,51,26,57,67,16,43,16,17,35,48,22,42,11,38,45,61,5,54,48,5,61,50,54,25,52,44,48,23,11,43,5,19,48,39,46,64,16,39,42,56,13,13,57,21,68,57,52,57,15,38.77
1.85,19,40,44,31,34,65,13,22,43,35,52,61,51,63,19,25,53,63,42,62,50,26,61,56,27,31,59,60,33,41,38,30,47,56,33,51,60,62,62,37,42,38,57,72,45,40,11,63,41,24,58,16,48,56,17,36,44,48,40,64,56,47,45,28,46,52,42,16,37,41,23,62,64,72,49,54,23,61,37,29,39,27,23,53,44,52,67,30,60,59,64,26,44,27,34,22,82,62,54,20,43.9
1.9,36,38,55,58,41,55,33,48,54,46,59,67,60,63,38,45,59,77,8,59,62,57,60,68,47,41,62,56,49,54,54,44,73,56,59,56,38,24,56,53,81,52,63,22,20,50,20,56,41,30,68,23,51,76,36,28,61,55,29,43,52,53,56,32,71,74,23,31,47,34,42,8,58,57,33,12,47,22,48,48,69,37,35,56,56,62,27,43,51,62,52,32,28,36,51,34,64,16,23,21,46.76
1.95,45,19,53,64,51,63,53,47,54,33,21,13,57,60,50,53,40,30,24,38,45,58,70,64,50,53,63,58,55,43,62,71,72,75,57,58,54,40,16,34,50,41,69,37,35,63,26,34,53,19,70,24,32,100,45,56,17,68,46,59,71,56,51,38,38,63,32,30,59,45,55,26,64,73,33,38,44,37,57,50,42,43,39,18,29,76,46,50,13,58,69,63,46,23,44,39,81,28,27,27,47.31
2,49,31,66,78,22,18,51,60,27,38,49,29,50,13,71,22,19,8,53,31,61,74,39,75,55,47,25,28,30,17,43,60,43,17,60,16,21,57,39,44,79,54,14,53,50,44,15,21,62,49,72,36,50,43,60,58,37,60,51,19,18,29,17,60,62,65,53,58,28,54,54,31,13,15,30,41,51,63,37,51,33,49,20,29,43,66,26,56,34,39,36,50,55,35,66,23,15,31,34,34,41.67
2.05,17,24,40,65,48,31,56,21,45,45,43,55,18,45,64,21,22,25,45,27,35,64,15,21,32,57,28,19,22,39,17,42,49,45,72,32,35,69,52,51,40,28,23,58,48,55,37,24,64,48,18,52,25,27,60,71,56,36,61,35,32,27,29,22,17,19,47,52,62,54,66,63,26,37,61,54,24,39,45,71,38,69,33,44,57,13,45,65,49,37,41,66,53,38,76,46,41,48,43,54,42.22
2.1,40,37,13,37,28,40,67,68,24,38,35,69,38,60,39,36,48,36,56,28,48,23,41,35,38,18,47,28,40,37,25,23,18,32,22,47,36,86,72,21,32,28,37,61,70,32,41,37,23,59,39,63,21,49,55,17,73,20,21,48,45,43,41,37,26,37,60,19,29,24,5,43,47,59,19,45,53,46,35,24,57,28,24,49,60,29,61,16,51,48,52,16,8,23,29,51,71,47,62,34,39.53
2.15,42,30,24,15,47,45,15,40,46,51,42,58,59,67,26,13,51,44,61,31,52,34,44,45,10,50,53,34,31,38,25,38,24,31,39,60,53,73,71,44,40,46,68,36,63,60,27,44,51,31,53,21,35,49,18,41,56,28,45,58,58,50,55,40,33,51,32,46,60,34,17,44,51,78,63,23,36,49,38,30,61,38,26,51,39,35,79,33,56,65,44,16,34,37,61,39,83,57,42,55,43.65
2.2,58,35,23,41,47,51,44,48,29,28,56,56,50,58,42,41,69,50,16,46,34,27,73,44,20,64,60,52,64,32,28,49,33,36,45,65,54,30,74,39,43,28,60,24,19,36,41,67,43,81,62,35,43,37,40,31,72,35,40,60,61,57,58,52,51,47,33,50,60,50,27,11,55,85,41,16,63,31,65,46,73,37,50,14,18,44,48,37,63,62,62,43,45,43,66,46,72,30,56,18,45.94
2.25,59,5,43,42,46,52,58,39,48,43,34,15,60,75,52,44,36,61,30,47,49,46,69,44,31,67,25,50,42,34,51,60,53,41,54,50,60,48,23,50,44,48,30,28,32,62,49,51,67,24,59,18,34,29,34,50,22,41,56,59,66,21,50,10,29,57,43,67,66,43,35,25,63,68,47,38,62,40,50,77,13,37,42,21,51,54,70,43,15,22,26,45,45,48,41,23,81,38,13,22,43.8
2.3,66,15,48,61,32,19,66,41,47,59,55,43,17,19,43,40,23,20,48,50,57,50,59,13,23,65,26,35,54,10,46,53,51,13,61,20,22,50,21,53,41,46,16,36,56,45,21,15,62,60,76,33,39,22,57,44,30,49,59,35,23,30,26,27,36,58,51,70,40,55,44,35,14,15,18,68,57,56,72,43,40,29,17,33,55,49,20,69,19,28,52,53,54,52,58,35,16,52,25,41,40.71
2.35,36,34,60,48,34,27,59,27,60,43,61,53,33,35,52,38,43,42,48,17,54,66,24,25,51,86,30,35,13,35,25,24,60,23,47,32,32,65,38,53,50,56,21,50,59,60,34,27,72,54,17,40,45,46,63,62,38,19,68,40,25,14,37,40,18,36,59,37,47,47,53,59,28,36,44,60,16,24,14,59,53,50,37,65,54,34,41,56,14,21,54,46,68,32,56,51,20,42,34,49,42.19
2.4,9,45,17,56,66,57,68,24,42,50,29,68,59,43,14,50,50,64,61,36,60,28,22,42,44,15,52,40,31,39,39,21,39,41,32,51,51,62,46,28,39,19,28,27,62,21,41,42,18,65,22,46,16,43,63,22,55,36,13,60,39,26,55,55,50,20,64,22,25,13,10,53,35,37,40,79,28,45,34,29,62,63,20,60,67,39,64,21,17,32,67,17,24,34,21,41,39,50,55,30,40.11
2.45,36,50,40,14,44,54,17,5,55,56,45,77,59,53,15,8,61,18,14,41,69,47,32,53,35,22,52,51,51,46,52,29,46,60,20,67,64,13,55,40,45,49,41,52,57,36,47,63,25,24,39,21,27,54,30,25,48,38,30,50,39,35,51,56,45,37,16,47,41,25,21,27,46,67,57,52,47,37,42,17,57,61,26,71,25,47,60,34,31,39,45,36,9,35,43,43,49,60,82,39,41.64
2.5,42,58,41,28,58,62,42,8,21,20,58,69,55,52,21,36,67,33,22,38,35,27,47,62,35,32,68,56,57,39,31,30,33,58,36,53,61,31,50,36,23,48,41,52,26,39,42,59,24,45,53,50,42,61,30,36,32,57,50,69,41,46,62,65,55,33,40,20,43,33,30,20,65,61,45,28,51,37,57,23,67,10,26,15,21,17,60,42,39,44,44,40,22,44,46,9,51,40,68,17,41.64
2.55,45,31,58,45,15,63,63,15,47,32,38,17,42,34,35,20,13,42,40,49,40,39,30,61,41,44,22,24,73,45,35,41,35,69,59,45,65,57,24,48,38,51,13,40,42,58,43,63,37,18,48,49,57,42,62,47,27,46,47,40,20,67,12,15,36,54,49,33,45,43,47,31,65,67,51,39,60,39,47,38,13,40,40,24,40,17,71,61,49,66,13,64,28,15,52,18,62,57,54,20,41.71
2.6,60,39,49,52,46,13,74,27,55,44,56,51,14,31,51,34,27,24,49,49,16,43,42,17,11,56,39,39,71,7,47,65,52,42,51,28,32,50,16,53,63,60,21,49,40,61,10,13,46,39,38,57,59,41,65,56,37,43,41,47,31,68,26,24,60,39,65,40,31,39,43,30,19,18,33,35,65,52,55,34,35,29,11,23,53,23,13,69,54,23,26,58,41,33,62,22,20,18,13,21,39.62
2.65,70,56,66,58,58,34,61,45,43,46,57,64,26,43,69,41,31,35,50,33,26,50,44,36,16,58,29,46,14,23,15,20,20,25,57,44,54,72,37,16,51,70,24,55,51,63,21,25,42,40,26,20,69,44,75,21,54,15,76,33,41,18,35,43,28,46,64,58,52,50,32,36,35,22,31,81,25,16,25,29,52,49,21,45,54,23,17,71,13,29,35,69,53,41,69,44,26,26,33,28,41.28
2.7,34,33,16,25,50,43,89,46,47,53,33,57,34,60,65,45,38,43,60,49,38,16,25,54,32,15,40,59,37,32,32,33,24,29,63,46,60,70,41,42,40,19,35,20,54,52,23,44,19,46,43,40,15,16,55,32,71,44,13,66,65,28,44,64,32,25,23,7,54,14,16,9,36,17,36,57,43,39,38,40,65,60,39,46,61,61,34,22,32,42,41,18,68,48,45,53,31,60,53,44,40.65
2.75,34,47,37,18,53,67,19,21,63,32,48,60,49,48,15,6,52,25,12,15,52,32,25,70,47,27,48,62,60,37,37,49,33,43,16,62,52,28,55,47,59,43,52,27,14,32,61,61,30,22,60,39,37,24,23,44,65,50,30,27,60,44,57,67,45,26,29,20,80,32,42,25,59,20,34,73,55,49,35,26,52,70,30,56,29,50,56,29,33,63,46,33,30,56,51,55,36,46,71,45,42.18
2.8,13,25,45,31,20,65,30,33,28,52,44,58,69,45,33,19,68,32,19,27,51,12,33,61,48,39,51,56,61,35,56,57,43,50,29,14,72,41,51,47,52,31,65,51,31,39,44,53,32,33,65,57,60,42,28,40,18,71,38,41,52,53,71,44,39,49,52,39,32,31,48,31,55,30,16,13,59,66,67,40,66,23,38,38,40,63,55,32,47,63,73,54,17,76,58,11,14,64,73,32,43.78
2.85,30,25,65,42,34,69,46,16,30,47,29,13,48,15,60,32,26,24,10,28,68,33,61,54,31,38,19,16,66,39,52,9,47,56,57,20,15,48,20,59,25,60,36,34,32,51,62,62,58,40,69,56,57,60,36,56,27,72,60,62,29,57,28,14,41,55,42,39,45,48,52,45,40,50,18,30,59,53,63,9,13,35,41,41,48,45,67,50,37,42,38,66,32,15,17,9,25,61,78,51,41.4
2.9,31,35,55,48,38,20,52,36,52,17,40,17,15,33,66,39,31,25,34,37,25,39,42,26,52,50,42,24,71,6,60,29,69,19,54,49,34,16,31,61,45,62,20,31,55,51,34,13,40,39,13,23,64,64,62,23,36,75,62,71,43,63,22,20,59,51,54,54,36,55,52,48,15,52,39,33,59,79,67,21,29,24,28,17,53,16,13,51,61,27,48,70,46,30,32,18,37,20,13,35,39.93
2.95,36,42,66,46,55,38,54,34,54,35,52,23,25,41,61,37,36,25,41,49,36,48,54,43,28,52,26,43,15,18,15,42,51,31,53,54,33,25,35,22,35,64,27,52,56,55,13,35,43,34,38,21,69,61,55,24,40,27,67,32,43,20,30,26,13,20,64,61,47,61,25,66,28,61,45,46,17,17,24,28,41,19,60,39,18,26,22,55,18,34,53,76,49,26,57,34,36,25,36,40,39.28
3,46,11,14,13,57,25,44,19,57,42,13,33,34,51,68,46,32,38,50,53,47,13,18,54,30,19,46,46,34,36,30,43,18,28,35,51,60,40,55,30,25,32,43,29,70,19,22,41,13,49,41,42,15,14,64,41,45,40,13,46,51,40,45,55,29,29,23,12,40,19,12,15,32,16,55,43,46,23,46,33,67,23,64,31,37,39,33,21,32,29,13,24,53,52,63,50,54,42,48,58,36.8
3.05,52,21,31,11,61,34,17,24,26,58,26,31,59,55,15,5,60,10,48,54,63,32,40,57,35,25,54,65,49,48,38,46,28,41,24,68,50,57,56,42,38,19,40,36,16,21,36,58,18,23,69,45,8,30,13,56,28,49,37,44,53,21,50,59,31,38,18,18,52,32,35,28,41,30,24,53,66,13,33,48,59,31,38,46,49,36,52,26,50,38,21,34,10,42,74,53,52,54,47,46,39.01
3.1,24,18,40,19,4,45,37,33,23,56,33,46,57,62,27,15,38,18,63,42,57,16,51,50,55,35,66,59,63,50,44,54,39,45,44,17,51,53,61,28,50,23,61,30,20,32,41,60,26,41,63,60,16,43,20,57,17,52,42,50,70,41,63,29,47,50,5,29,17,29,52,44,65,36,15,6,58,35,51,40,59,36,40,53,54,45,45,18,56,43,50,31,22,57,69,46,16,53,64,25,41.06
