,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
0.65,39,34,43,19,13,22,27,29,19,46,37,16,26,42,27,22,33,43,28,29,18,20,30,29,42,30,25,40,19,21,20,10,23,25,43,20,34,28,26,30,25,39,36,36,39,18,35,43,36,19,35,23,31,39,25,14,18,30,37,31,18,19,15,12,25,32,30,37,20,36,7,30,27,14,29,37,14,40,20,38,31,35,32,12,27,27,22,35,34,35,34,15,36,24,26,30,23,19,26,25,27.84
0.7,35,45,42,35,15,41,39,37,37,46,42,20,42,42,31,29,46,34,33,37,31,54,29,31,44,30,38,31,47,27,32,20,28,34,27,38,15,43,38,29,36,53,37,17,28,29,30,48,36,35,32,23,28,39,37,33,27,33,31,49,37,36,33,26,21,30,33,39,27,43,20,47,34,19,36,41,48,36,31,32,29,34,37,18,23,28,22,24,39,31,41,36,26,36,38,38,35,38,51,31,33.99
0.75,48,40,35,36,23,43,45,38,34,32,42,35,50,44,41,31,53,22,35,40,40,17,32,47,42,37,33,41,41,35,6,31,34,36,33,39,25,41,34,43,42,54,26,5,33,38,43,26,46,41,35,34,17,41,36,33,42,35,40,27,38,25,32,29,34,25,38,49,31,50,19,37,37,25,48,40,48,37,36,44,31,36,39,33,44,33,27,58,44,40,32,39,35,46,34,41,44,44,51,39,36.6
0.8,30,26,50,40,32,44,38,37,53,17,13,37,44,38,35,42,42,21,15,13,44,43,38,32,30,39,42,34,28,33,22,31,25,41,22,47,30,27,44,35,18,24,40,21,37,41,45,20,21,39,13,26,25,15,35,32,33,39,44,49,45,32,38,17,30,36,17,26,36,47,37,42,21,29,43,13,48,19,47,43,41,15,16,31,27,28,32,35,27,20,38,46,14,44,21,33,40,42,49,21,32.57
0.85,37,32,28,23,12,29,16,17,50,41,32,42,26,29,39,40,43,33,36,29,17,40,18,45,45,27,12,39,38,14,19,35,36,24,41,41,33,29,13,33,40,35,42,37,34,23,37,36,40,27,34,43,23,33,39,43,37,38,40,46,22,41,45,34,35,34,38,38,8,22,31,13,43,33,45,32,40,32,24,45,31,37,18,34,31,34,7,39,45,34,17,24,30,18,36,40,55,20,29,29,32.23
0.9,14,43,42,29,47,30,29,48,20,36,30,25,32,34,21,31,9,42,41,28,30,40,31,19,21,27,23,8,37,44,34,22,34,55,22,43,8,41,39,9,39,42,19,47,13,30,9,42,17,50,33,42,10,28,38,12,39,12,12,48,32,35,34,35,10,15,32,34,21,49,42,38,36,24,20,31,18,20,55,14,9,33,27,25,8,17,47,12,34,31,29,32,35,44,18,30,23,42,43,38,29.72
0.95,30,61,48,20,31,25,32,29,47,47,41,27,26,45,25,20,25,39,39,34,32,33,35,39,61,21,33,32,24,30,36,14,42,43,32,8,36,31,38,30,38,34,31,34,40,31,38,45,45,31,47,29,27,47,29,30,35,37,48,36,30,44,18,14,30,28,32,43,23,51,25,40,28,21,35,45,44,37,32,33,36,35,40,9,15,29,30,55,58,43,35,13,46,29,35,31,27,24,39,25,33.8
1,38,49,55,34,39,39,57,45,45,44,36,37,36,46,13,35,32,23,45,40,44,34,26,21,44,39,40,33,40,51,36,21,44,47,26,40,51,57,45,45,40,31,18,40,32,37,44,50,31,43,47,42,30,38,36,34,20,28,40,32,36,18,37,25,41,39,35,42,42,47,26,55,34,35,37,44,43,36,50,49,31,49,45,42,33,38,48,31,40,45,44,29,43,40,34,35,40,38,52,31,38.44
1.05,44,55,30,37,36,42,44,38,61,34,43,35,41,51,24,27,33,36,38,38,45,20,36,31,37,37,34,45,41,44,19,29,36,46,37,38,48,48,44,32,46,37,34,24,47,39,41,48,39,37,53,29,34,42,40,45,30,41,61,30,44,17,27,36,34,38,39,44,34,46,5,41,38,38,48,42,50,36,35,42,42,41,24,38,34,35,34,53,56,39,44,41,47,45,44,25,59,42,39,37,38.84
1.1,43,19,37,39,36,49,43,38,53,16,13,73,24,19,34,47,31,21,13,21,44,38,40,36,19,29,50,34,24,47,27,39,18,41,19,48,43,34,39,44,19,17,35,10,31,45,38,15,21,38,16,26,38,21,43,33,37,50,42,44,48,22,42,25,44,35,20,13,51,51,32,46,13,40,45,13,39,13,49,41,46,29,32,42,31,36,36,45,28,23,37,35,13,42,44,22,40,47,43,27,33.81
1.15,39,39,24,18,21,21,21,13,51,29,29,27,43,33,37,37,43,32,29,32,14,43,30,37,51,39,18,37,35,21,5,34,25,13,34,41,40,40,13,38,45,52,35,20,33,21,35,40,39,21,45,37,35,29,16,37,20,46,40,44,25,34,41,41,40,27,27,45,30,20,27,27,30,15,38,52,42,27,18,40,41,41,30,39,41,16,7,38,41,30,8,36,34,13,45,36,44,24,17,35,31.78
1.2,25,28,32,43,24,46,40,37,30,37,51,50,42,30,38,42,9,30,46,49,37,35,19,25,39,33,21,30,36,27,30,12,30,43,30,51,12,56,41,19,42,43,24,41,36,36,9,30,19,38,42,35,9,49,37,12,27,16,16,40,29,35,25,29,20,28,41,39,13,22,35,32,41,43,16,35,13,33,37,12,13,33,58,37,27,16,16,25,33,44,25,33,45,31,13,24,27,45,35,51,31.65
1.25,46,48,42,36,21,50,53,45,41,39,43,44,35,41,17,8,20,12,48,38,43,30,45,32,42,16,45,30,27,38,38,25,32,50,35,20,35,48,48,16,48,41,42,46,35,33,52,41,38,41,38,43,20,46,39,32,44,33,37,33,48,41,6,32,26,27,40,46,31,34,33,38,46,33,30,49,40,40,50,41,27,50,44,8,8,28,29,38,58,49,29,26,45,47,44,40,8,38,55,43,36.49
1.3,40,35,42,46,13,51,40,43,25,50,44,46,37,44,15,48,40,36,51,43,53,30,28,15,38,25,30,36,34,49,30,40,41,51,39,24,42,55,48,17,46,34,33,53,31,42,42,47,33,45,41,46,32,51,49,39,36,41,26,22,43,23,16,7,32,40,45,44,21,38,35,34,43,25,52,46,40,41,49,46,25,43,20,50,34,35,40,35,44,46,35,26,41,42,44,39,31,52,35,46,37.86
1.35,41,44,45,45,30,33,48,54,50,38,41,15,40,45,23,32,43,29,51,32,49,8,21,41,33,41,46,38,33,17,39,35,39,43,38,32,36,51,47,22,30,30,32,18,37,20,47,42,37,57,37,30,24,39,42,40,36,47,56,30,43,26,38,35,38,41,22,49,19,30,5,41,41,36,43,43,45,41,51,31,5,44,21,38,39,27,39,46,60,25,37,29,62,48,52,26,33,46,38,40,36.92
1.4,41,14,20,47,38,48,43,44,51,14,13,43,13,13,30,44,41,42,35,23,39,42,27,46,13,39,17,37,21,32,37,44,16,42,16,15,36,25,46,49,25,37,34,39,34,47,35,28,39,41,13,18,29,18,44,42,40,39,45,30,44,7,26,30,50,34,24,14,28,12,60,13,20,36,46,13,40,8,43,46,27,35,34,54,35,54,41,48,28,24,40,38,21,48,40,34,46,47,38,13,33.12
1.45,39,33,42,15,14,19,21,18,54,45,35,30,37,39,37,40,41,40,45,35,13,45,31,51,28,37,34,33,42,35,9,38,23,13,51,14,38,47,18,36,39,32,37,31,17,36,46,39,38,34,26,43,43,30,13,45,13,15,42,32,17,30,46,40,49,30,49,35,17,22,41,40,46,19,36,42,46,22,37,38,36,33,32,37,35,20,33,31,35,42,27,32,44,17,43,44,42,43,19,36,33.49
1.5,29,40,40,43,35,37,28,19,40,38,61,42,41,41,42,29,15,30,34,40,32,46,8,49,29,25,45,38,45,34,27,18,39,31,47,25,29,50,48,31,42,45,25,38,39,52,11,37,8,36,25,52,20,39,38,10,26,34,23,34,26,33,33,24,31,48,38,42,46,39,48,35,52,33,27,40,13,45,31,10,32,54,39,30,54,27,5,35,18,41,31,23,36,37,13,49,38,44,33,38,34.25
1.55,47,47,56,32,39,43,23,26,45,44,58,45,50,45,29,9,36,21,36,43,36,37,42,43,49,28,45,36,48,44,33,5,41,41,47,34,16,50,50,18,46,40,8,37,46,48,30,38,28,55,36,39,30,45,45,43,36,42,25,19,34,41,12,42,17,26,42,44,32,37,40,48,52,33,31,43,43,38,46,21,46,41,34,12,5,17,14,34,42,42,16,28,44,48,22,41,15,55,36,47,36.14
1.6,45,38,49,45,33,55,31,39,18,42,41,39,47,43,25,12,39,32,38,18,31,42,48,16,33,29,38,16,44,41,20,20,51,42,33,42,46,47,52,25,49,41,21,42,49,44,32,43,39,39,33,58,27,43,41,45,34,43,27,25,44,32,27,14,29,33,19,52,44,39,41,43,45,49,46,48,40,39,47,32,38,22,21,30,22,34,17,39,47,46,28,33,22,44,40,45,33,54,40,42,36.8
1.65,56,43,59,41,13,33,38,40,27,45,55,21,45,52,39,29,48,38,13,23,37,16,45,44,48,37,36,41,50,22,23,18,51,41,38,35,28,44,38,42,33,24,30,9,46,17,45,14,41,36,36,34,31,15,44,47,46,35,36,34,40,36,40,26,20,33,31,40,19,14,15,42,33,21,42,46,48,38,42,27,6,46,39,38,31,31,26,37,52,20,39,38,54,56,51,13,35,46,35,43,35.34
1.7,39,14,37,52,51,42,38,43,30,15,35,24,13,22,32,33,38,25,29,14,46,22,43,51,14,27,8,31,16,36,27,40,16,44,13,19,53,16,40,39,38,36,31,26,43,31,28,39,42,15,24,34,13,38,44,44,46,39,17,37,57,10,28,35,51,16,30,16,26,27,48,15,23,23,48,16,47,8,20,39,13,37,46,37,23,31,32,39,44,31,31,43,30,57,41,41,37,42,25,17,31.72
1.75,15,26,42,38,20,17,19,14,16,33,28,42,25,26,40,39,18,41,40,25,14,26,37,58,32,35,33,36,26,27,23,29,42,24,38,20,40,21,14,37,13,25,35,45,13,44,37,49,38,23,18,29,20,45,25,42,26,8,34,9,17,22,38,22,30,32,40,38,14,44,51,16,27,41,16,27,42,25,21,17,23,42,54,33,34,5,32,26,47,31,37,12,44,35,48,35,19,33,24,36,29.84
1.8,30,40,13,46,46,50,35,22,26,30,34,40,28,22,12,36,21,14,44,33,35,31,10,49,33,46,30,40,33,38,16,33,46,29,38,35,34,26,23,28,22,34,37,30,25,55,11,43,18,25,33,39,27,38,24,11,31,19,36,19,35,28,31,5,34,35,41,39,20,43,49,20,48,43,19,43,13,34,34,19,35,41,32,6,44,17,25,9,17,38,18,19,40,43,13,49,41,30,38,33,30.73
1.85,39,42,35,45,29,38,38,37,33,36,13,45,38,33,19,12,45,32,43,41,33,15,44,60,47,47,44,41,43,36,28,7,46,35,51,40,12,20,31,25,34,49,8,48,36,43,27,44,25,29,43,45,19,60,34,28,18,24,30,19,37,36,9,16,39,44,14,44,34,42,49,39,50,40,18,42,16,51,38,33,29,19,44,21,18,19,33,33,43,45,26,22,41,29,29,45,14,38,49,51,34
1.9,43,41,42,42,39,59,43,47,25,41,16,18,46,42,24,22,37,31,48,43,44,21,40,14,44,45,36,11,38,16,33,10,36,48,40,44,23,39,44,23,27,20,16,33,37,53,33,43,30,34,45,50,23,43,36,33,38,44,31,28,53,9,20,18,41,42,28,39,36,38,42,41,44,36,29,28,18,36,47,27,35,34,26,37,31,30,31,46,43,19,36,19,14,40,52,46,28,39,41,44,34.58
1.95,45,45,37,39,14,32,48,42,34,49,25,28,45,40,25,37,46,18,14,43,38,29,47,24,49,21,42,25,40,37,36,17,43,44,40,43,50,39,40,45,31,29,24,19,40,20,33,22,37,41,39,32,37,29,41,46,35,33,12,32,45,14,28,33,15,32,40,16,25,19,8,40,38,32,24,51,24,41,50,50,7,37,54,39,10,33,37,38,58,27,35,26,35,16,39,13,32,37,44,25,33.54
2,36,24,54,40,22,44,45,43,38,35,44,30,19,34,38,41,42,23,29,15,54,33,36,53,15,33,9,27,15,36,29,23,14,37,13,18,45,40,39,36,29,32,29,38,15,41,35,22,39,14,14,36,13,38,29,43,35,37,27,36,47,15,34,28,28,14,43,36,25,20,18,38,18,6,38,15,29,6,31,37,17,40,21,44,16,35,31,47,38,38,40,35,35,34,46,19,35,39,31,18,30.88
2.05,16,31,42,40,24,34,15,13,8,16,39,43,30,14,31,39,27,39,41,29,14,41,37,58,28,39,23,44,36,45,18,25,29,17,29,28,43,37,14,31,0,25,35,37,23,47,8,28,27,21,29,22,19,51,21,34,39,9,23,10,26,18,34,30,9,21,29,58,25,30,22,13,35,20,27,39,35,24,4,30,21,43,39,40,38,7,8,41,50,25,14,39,45,30,42,26,13,20,40,18,28.43
2.1,38,35,21,40,29,36,27,36,13,29,37,31,41,28,12,34,17,31,50,31,30,38,20,50,38,35,32,42,41,42,19,8,39,30,33,33,17,47,17,11,0,36,36,23,24,53,26,22,21,21,36,32,22,35,22,17,39,16,37,24,28,25,18,4,29,32,24,51,18,45,31,22,48,19,28,51,18,28,17,30,37,19,45,8,24,16,7,29,15,27,24,32,46,39,11,32,24,20,47,30,28.78
2.15,49,5,34,41,35,7,18,37,4,33,14,17,46,26,20,8,32,33,43,61,20,11,31,39,51,32,38,45,46,6,23,20,35,36,28,45,13,16,16,11,0,28,0,27,46,46,28,0,40,24,41,40,11,42,18,42,0,18,23,15,30,27,5,10,32,35,10,49,36,40,25,45,49,27,0,47,24,40,12,26,32,0,27,22,20,21,12,16,13,29,36,36,29,26,22,27,15,10,31,28,26.35
2.2,50,11,43,45,13,14,37,52,10,21,22,0,60,31,27,29,37,17,43,41,30,29,35,14,44,0,35,11,46,21,44,18,42,52,32,40,11,31,25,14,0,32,0,15,47,45,43,0,12,26,48,42,18,15,22,41,0,28,26,33,28,32,10,32,30,13,14,50,32,48,25,38,29,29,0,51,33,30,12,40,31,0,9,27,10,26,19,27,35,0,41,7,0,39,34,30,32,3,31,30,26.77
2.25,38,16,37,22,20,18,28,42,15,33,25,0,38,26,30,33,42,6,15,48,30,29,34,19,42,0,28,25,39,9,35,29,38,33,28,42,13,29,28,19,0,37,0,14,39,12,32,0,28,29,43,33,5,20,25,30,0,26,0,39,28,29,16,24,0,24,18,18,26,18,0,38,34,31,0,42,35,31,13,36,0,0,12,39,10,24,0,38,31,0,41,19,0,15,35,9,26,11,5,4,22.73
2.3,24,21,38,14,29,15,26,34,0,24,48,0,21,24,31,33,25,0,31,26,30,40,4,8,0,0,0,22,8,16,28,22,27,23,0,9,19,41,31,25,0,8,0,29,2,14,43,0,31,0,6,15,9,5,27,34,0,27,0,25,17,8,26,25,0,15,0,18,0,11,0,27,24,0,0,2,27,0,0,21,0,0,0,30,20,33,0,27,27,0,23,18,0,24,31,16,26,19,6,0,16.13
2.35,7,24,29,34,29,19,19,0,0,0,41,0,24,0,11,35,33,0,42,19,0,37,2,7,0,0,0,41,0,15,0,31,1,0,0,16,33,29,0,19,0,19,0,10,6,21,13,0,24,0,14,0,11,10,0,19,0,0,0,0,0,4,29,34,0,30,0,23,0,18,0,0,37,0,0,0,27,0,0,8,0,0,0,33,25,3,0,42,31,0,7,18,0,36,33,21,10,24,0,0,12.37
2.4,12,0,25,28,25,0,0,0,0,0,32,0,11,0,9,30,12,0,37,4,0,40,0,22,0,0,0,31,0,0,0,28,0,0,0,17,37,30,0,0,0,0,0,14,11,18,12,0,15,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,28,0,13,0,34,0,0,26,0,0,0,0,0,0,7,0,0,0,3,0,0,0,22,0,0,21,0,0,28,0,0,14,0,0,0,7.21
2.45,14,0,0,27,6,0,0,0,0,0,5,0,27,0,0,0,0,0,36,7,0,24,0,13,0,0,0,33,0,0,0,4,0,0,0,20,31,0,0,0,0,0,0,22,0,22,21,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,18,0,14,0,29,0,0,27,0,0,0,0,0,0,31,0,0,0,0,0,0,0,15,0,0,23,0,0,0,0,0,0,0,0,0,4.95
2.5,0,0,0,33,0,0,0,0,0,0,5,0,30,0,0,0,0,0,29,18,0,31,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,26,0,0,16,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3.57
2.55,0,0,0,32,0,0,0,0,0,0,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,23,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1.51
2.6,0,0,0,0,0,0,0,0,0,0,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0.64
2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
