,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
0.65,19,9,13,16,7,13,7,14,19,12,7,14,12,17,14,22,16,8,12,16,13,11,16,14,12,13,13,10,10,8,20,12,12,13,16,24,16,20,20,17,13,7,8,13,10,16,6,10,10,20,5,6,15,18,14,13,10,14,21,14,12,11,15,15,18,19,21,12,12,11,22,11,10,14,13,12,18,9,10,22,8,7,18,16,11,15,10,6,10,9,5,8,17,10,8,7,13,10,15,15,13.05
0.7,20,10,18,16,8,11,9,15,15,18,8,15,13,24,12,20,17,10,11,20,19,10,13,12,11,15,11,10,14,9,18,9,12,17,15,23,17,18,23,12,16,5,12,21,7,15,11,7,13,22,4,8,17,21,15,19,10,18,20,17,11,16,17,21,11,24,22,12,12,9,22,10,12,11,18,13,13,9,9,24,11,8,16,15,9,16,11,9,17,9,7,8,17,7,14,13,16,11,17,16,13.99
0.75,16,14,16,13,8,11,10,15,17,17,8,15,10,21,16,17,15,12,10,19,19,5,10,15,10,16,12,9,14,5,16,9,9,19,15,20,20,16,20,9,14,8,10,17,8,13,22,9,13,20,5,11,16,18,15,17,13,16,19,14,10,15,19,16,10,22,26,19,11,10,22,12,11,8,12,15,11,11,8,18,13,4,17,18,9,17,13,14,15,10,13,10,15,8,13,15,17,11,15,9,13.68
0.8,21,14,12,15,10,13,11,12,16,18,11,12,9,19,17,16,18,13,11,23,22,5,15,10,12,14,14,8,15,7,17,11,9,18,13,17,21,12,24,10,11,10,9,13,9,12,23,12,15,18,6,11,13,21,15,20,13,13,17,12,14,11,19,22,12,16,20,19,6,9,20,16,11,8,12,14,15,10,15,18,14,5,15,18,11,14,13,15,20,14,14,10,11,9,17,15,17,12,18,11,13.98
0.85,28,16,10,17,11,10,12,11,20,15,16,13,9,16,17,16,22,14,17,24,17,7,12,18,12,11,19,11,12,5,10,18,3,14,9,14,19,11,22,10,9,10,10,13,11,9,25,15,13,20,7,11,15,30,17,15,14,17,20,11,14,11,17,19,17,15,15,17,8,8,22,15,9,8,14,9,9,11,18,13,18,6,20,21,10,15,14,18,15,16,16,8,14,10,21,15,17,18,21,12,14.34
0.9,27,19,11,15,15,12,16,13,20,15,15,16,7,15,19,17,19,13,21,26,17,10,18,20,13,11,21,14,12,12,8,23,3,11,10,17,17,10,26,16,11,12,9,16,14,15,21,12,13,26,8,10,16,31,12,15,13,17,23,10,16,13,17,21,16,19,17,15,8,10,22,19,8,10,19,13,14,9,18,15,17,11,21,21,9,11,14,19,12,15,20,9,12,8,18,20,17,18,19,10,15.24
0.95,34,20,18,19,15,14,11,15,17,14,22,19,10,17,22,16,16,13,21,30,17,13,12,16,17,9,21,14,13,11,8,20,8,10,10,19,20,17,24,13,10,11,13,18,13,16,18,11,19,28,12,8,17,37,14,13,16,13,25,15,13,14,19,20,17,20,21,18,9,14,19,16,13,13,20,14,15,9,23,15,15,17,23,19,12,9,11,18,10,13,19,8,14,7,22,22,18,18,23,10,16.12
1,34,23,21,25,16,18,10,14,15,14,20,16,9,22,17,13,12,14,21,29,19,11,9,15,17,12,18,14,15,14,11,18,9,9,15,14,29,17,20,22,13,12,14,24,12,18,19,13,22,22,17,14,20,35,15,12,18,15,29,17,19,15,16,14,19,19,22,19,14,16,22,15,14,15,14,13,16,8,24,14,17,13,16,18,11,12,16,21,11,13,19,11,17,9,21,20,18,19,18,10,16.7
1.05,33,20,18,22,13,19,8,11,14,16,21,21,10,20,16,15,12,14,17,24,15,9,12,17,16,12,14,17,14,13,14,18,14,10,20,16,23,16,20,14,16,15,13,21,13,21,17,12,19,23,15,13,19,33,13,13,20,15,28,15,23,17,18,13,16,20,23,18,13,15,19,11,14,22,13,14,21,11,24,16,17,12,17,17,21,15,19,17,13,18,14,13,20,16,21,21,22,19,18,11,16.84
1.1,34,20,19,24,12,18,15,13,16,18,22,17,7,20,16,15,13,12,19,26,15,11,15,16,15,12,18,13,16,14,13,17,18,9,20,12,21,16,18,11,17,15,15,19,14,21,16,17,20,26,16,18,18,32,15,12,19,17,20,15,24,19,20,11,20,16,27,17,13,22,21,10,10,27,9,13,16,10,24,18,15,17,18,17,20,15,18,19,14,24,17,14,23,19,24,16,27,19,19,13,17.33
1.15,31,28,16,17,14,19,16,12,20,19,26,21,8,18,20,18,11,17,19,24,19,11,11,18,19,10,17,13,16,14,13,19,21,7,21,17,20,17,20,7,16,14,15,21,12,24,19,20,19,28,11,14,14,33,20,11,24,13,25,18,27,15,22,13,20,17,26,13,15,18,17,12,7,34,9,13,21,11,25,19,21,16,17,21,19,14,23,22,16,28,20,12,24,21,25,9,27,18,17,16,17.95
1.2,27,25,20,18,13,15,18,14,22,19,27,22,9,20,25,22,15,19,22,28,19,16,15,17,20,11,17,13,20,20,13,23,15,13,22,12,20,19,26,10,18,13,15,21,12,23,20,23,20,27,15,16,13,31,23,12,26,17,27,17,27,19,24,14,22,19,24,16,18,22,19,14,7,29,9,10,16,11,29,15,22,16,22,16,17,14,20,22,14,30,22,14,22,22,21,10,28,17,20,15,18.78
1.25,22,24,23,15,16,13,19,15,20,15,24,23,8,21,23,22,17,18,27,30,21,15,12,18,17,11,16,14,20,15,15,25,18,18,26,15,17,16,26,18,19,17,21,24,10,24,24,25,19,26,12,14,15,38,22,13,22,18,24,15,26,19,26,16,28,25,27,17,18,22,15,19,9,30,14,9,15,12,32,12,23,14,21,12,17,10,20,21,17,25,25,18,13,19,25,12,22,18,20,13,19.06
1.3,23,24,23,15,18,14,20,12,17,17,21,18,12,27,21,18,18,15,20,27,18,16,13,25,16,11,16,13,18,16,15,16,18,15,25,18,19,20,31,24,19,20,21,18,11,24,21,21,18,28,10,12,21,39,17,11,18,19,30,17,23,18,24,14,25,23,28,17,22,21,14,21,13,25,14,13,13,13,27,13,22,11,19,9,18,11,17,20,21,25,18,17,12,16,18,16,22,25,20,13,18.69
1.35,24,24,21,15,17,17,19,16,19,14,21,18,18,23,23,14,12,13,18,25,18,17,11,24,11,11,18,15,16,16,14,16,18,13,25,17,24,17,34,21,18,27,26,12,11,24,19,16,15,28,13,10,26,29,19,12,24,21,29,18,18,21,16,15,30,18,25,17,21,21,14,14,11,28,18,9,14,17,27,12,23,12,14,8,17,12,18,16,23,29,15,20,10,17,13,18,26,23,18,14,18.36
1.4,23,23,16,16,17,16,20,17,19,22,17,15,22,27,23,15,9,13,22,27,19,20,13,30,11,13,19,16,18,15,14,19,16,10,23,18,20,19,33,20,13,25,26,14,12,19,19,17,15,28,15,15,23,37,15,16,25,19,26,15,19,25,20,19,28,18,24,15,23,17,19,11,11,24,19,12,14,18,27,13,22,14,18,9,14,16,19,18,27,29,13,19,12,14,15,18,33,28,17,17,18.87
1.45,22,17,14,18,20,16,23,19,18,17,12,20,23,28,20,18,9,17,26,28,24,19,11,27,17,10,20,21,19,18,17,24,14,10,20,17,16,16,29,16,12,20,27,16,12,21,25,14,17,31,14,14,23,36,18,19,20,17,30,16,23,26,23,17,32,16,20,13,19,19,22,12,10,32,13,14,16,17,33,13,25,16,17,12,12,15,20,20,28,27,17,17,14,14,16,15,29,29,14,16,19.15
1.5,20,13,15,21,15,14,15,21,24,17,20,28,19,26,20,22,20,20,26,25,24,15,15,27,18,11,19,26,22,26,20,20,13,13,21,14,20,15,29,19,15,22,26,17,16,22,20,18,15,26,16,16,22,39,20,14,22,15,27,14,25,24,26,19,28,20,19,17,18,21,20,15,10,32,16,11,19,17,32,13,22,21,19,16,13,20,23,16,20,23,18,17,18,15,21,15,30,27,14,19,19.79
1.55,22,13,13,25,16,15,13,22,24,15,19,25,18,25,17,21,17,23,28,34,25,15,15,25,18,12,16,20,17,27,18,20,15,16,23,16,13,13,28,21,16,18,38,15,18,22,28,17,12,23,12,13,17,38,24,19,19,18,27,17,22,23,26,20,28,17,17,14,19,27,18,17,8,28,17,11,26,17,24,12,28,24,14,18,14,17,22,18,24,27,24,16,16,15,20,15,35,18,15,16,19.76
1.6,24,13,12,29,18,19,12,24,19,18,20,23,17,21,16,22,15,17,27,28,24,18,10,20,18,15,16,22,17,20,16,18,13,14,23,19,16,13,30,23,15,16,38,13,15,24,27,15,16,24,13,17,18,31,25,22,16,14,25,17,26,16,30,20,27,20,25,18,19,22,22,16,8,24,18,15,29,16,20,13,31,22,17,22,16,16,19,18,18,25,21,18,13,15,23,15,35,23,17,17,19.65
1.65,24,13,12,26,22,21,14,25,21,21,23,20,18,21,13,21,20,13,23,32,21,16,16,20,17,11,20,22,15,21,14,15,18,17,27,17,20,13,22,29,13,19,36,13,15,22,24,12,19,26,16,16,19,30,24,18,14,13,27,15,18,17,21,15,24,20,25,18,17,23,23,18,6,27,23,15,19,19,18,16,25,18,14,29,16,15,20,16,17,30,19,24,19,16,30,17,34,16,17,18,19.57
1.7,25,14,14,22,15,20,16,24,25,22,28,16,14,21,12,18,20,16,24,30,24,16,19,23,19,13,20,21,12,23,21,16,17,16,22,19,21,13,25,29,14,15,34,15,12,27,29,11,23,25,17,15,17,27,24,26,13,12,26,13,18,20,20,14,28,22,27,18,15,26,24,15,9,21,21,12,20,17,17,16,32,23,12,24,18,18,21,11,18,28,22,23,20,17,27,22,32,18,21,20,19.87
1.75,20,13,16,20,12,21,17,30,23,23,26,21,11,19,15,24,18,19,24,29,21,16,13,26,19,15,21,23,13,26,22,17,18,16,24,15,22,18,27,25,15,16,40,15,12,28,32,11,20,25,17,15,9,29,20,22,16,13,24,16,14,19,19,17,25,19,29,19,10,25,25,14,10,16,14,13,19,19,21,18,38,19,15,27,12,17,21,14,17,32,18,28,17,17,25,22,29,17,18,22,19.83
1.8,15,12,15,18,17,18,20,33,23,19,29,21,12,14,18,21,19,25,19,35,21,18,15,24,19,18,22,24,20,21,24,18,17,24,23,14,22,16,23,23,20,14,39,18,20,24,38,11,19,24,19,17,12,31,21,27,17,20,22,15,19,25,23,18,22,18,27,22,15,26,21,14,9,17,14,19,23,23,21,17,41,17,14,31,13,18,20,16,20,28,25,28,22,15,26,27,22,19,18,26,20.76
1.85,20,11,18,17,13,19,20,31,22,19,24,20,18,17,20,22,20,20,21,39,20,18,17,26,13,21,21,17,25,21,24,20,13,22,24,11,22,17,20,18,19,13,32,18,22,28,38,9,21,24,14,15,8,27,20,23,14,27,16,18,23,27,25,14,27,16,26,21,16,28,21,14,7,16,18,18,23,14,18,15,43,17,9,36,11,16,25,22,25,25,24,29,16,13,27,31,22,22,23,22,20.52
1.9,20,14,18,15,19,23,24,29,18,17,21,23,22,16,14,24,21,22,19,40,19,20,18,21,14,21,17,15,30,21,23,19,15,18,26,10,22,16,21,16,20,15,30,23,22,31,35,5,20,29,17,11,11,30,20,21,17,38,20,26,22,25,29,13,27,17,24,24,19,22,19,18,6,23,19,22,21,14,20,20,42,17,12,43,16,11,26,25,22,27,27,31,11,14,28,26,23,24,30,21,21.22
1.95,22,15,20,18,16,28,23,28,18,22,19,26,27,12,17,21,23,20,17,38,19,19,22,26,20,20,15,14,20,18,22,17,20,16,20,9,24,19,18,16,22,20,31,31,20,29,34,5,16,21,16,12,12,27,17,15,19,29,18,23,19,26,30,8,27,20,25,25,18,19,18,18,9,24,19,24,22,10,22,21,38,21,17,37,16,12,25,20,21,29,31,26,16,12,31,24,18,19,23,15,20.76
2,27,13,23,16,15,22,23,26,17,19,16,26,30,12,17,24,23,22,16,41,18,18,20,23,24,21,22,13,25,19,25,20,15,20,18,10,25,19,28,22,24,16,30,24,17,29,36,6,17,18,18,11,13,21,19,20,22,30,20,17,19,28,32,13,26,11,17,24,26,22,17,19,10,22,19,22,20,10,25,25,31,16,22,29,16,11,29,28,22,30,27,20,16,14,24,19,19,18,20,17,20.76
2.05,32,13,19,22,22,19,21,23,19,18,16,19,22,11,24,25,23,20,19,41,18,17,16,25,24,20,20,14,21,16,24,20,16,17,14,13,33,22,27,22,22,17,32,24,21,25,35,7,21,16,18,11,13,22,17,21,29,37,15,18,18,26,31,11,21,15,17,22,25,20,13,21,14,24,27,22,16,9,29,24,34,19,23,28,17,14,27,26,24,27,25,21,15,10,26,16,22,15,20,16,20.78
2.1,32,16,18,29,19,24,19,23,20,15,19,18,18,15,26,27,21,14,20,45,20,20,9,24,22,18,21,16,27,21,26,20,15,19,14,13,28,21,31,17,21,12,28,26,19,24,35,7,24,16,13,16,12,20,18,22,31,37,20,17,20,28,31,17,23,12,15,22,21,25,12,21,14,21,26,18,18,10,22,24,28,15,24,24,16,14,28,30,19,25,28,18,20,11,24,13,20,18,18,17,20.68
2.15,31,16,18,24,17,25,19,20,20,18,18,21,18,20,22,25,24,14,22,41,22,16,11,21,24,16,17,14,30,15,23,17,16,19,18,15,30,20,29,15,20,10,23,24,20,22,29,8,25,16,9,15,15,19,20,18,38,38,18,19,24,29,34,19,23,16,18,20,19,21,14,17,13,26,25,24,16,8,26,25,27,17,24,28,18,13,25,23,18,24,22,19,22,13,23,19,18,19,22,22,20.6
2.2,31,15,24,17,18,22,20,24,22,21,13,21,22,15,21,27,21,14,25,42,25,13,14,14,20,15,14,17,37,14,22,17,16,15,25,14,24,21,24,16,19,12,18,23,20,22,26,9,21,16,7,16,20,21,22,19,38,37,18,22,23,34,30,19,20,15,19,23,15,22,17,11,16,23,24,19,17,15,24,20,27,22,27,29,20,13,18,20,19,17,19,15,20,15,26,21,23,17,25,19,20.36
2.25,29,11,19,17,19,19,15,29,22,25,16,18,25,16,21,27,20,16,31,37,19,14,14,15,25,14,16,12,32,18,23,23,18,20,30,13,25,18,24,19,18,12,20,20,22,23,25,5,22,16,7,16,20,20,27,21,35,29,21,27,20,35,26,14,19,17,16,26,10,18,19,11,18,31,30,23,18,16,21,12,24,23,22,27,20,12,19,22,24,14,24,14,22,13,23,19,25,23,22,21,20.43
2.3,29,11,19,19,20,21,16,29,22,26,15,16,25,11,24,27,19,18,34,28,21,18,13,17,27,15,17,16,34,15,21,27,21,19,30,17,24,15,27,22,18,15,20,24,22,22,28,4,23,16,7,21,21,19,22,27,36,26,23,24,22,31,24,16,21,13,19,25,12,17,18,14,17,33,26,20,20,18,19,14,24,24,25,24,20,17,24,22,26,10,27,12,24,11,25,18,25,23,18,18,20.79
2.35,30,13,24,24,16,20,12,32,24,29,12,15,31,12,25,36,21,20,35,33,25,20,10,18,28,19,23,16,30,16,19,28,19,19,29,13,22,17,31,18,18,17,19,22,21,23,27,7,18,13,7,24,18,20,23,30,33,22,23,29,23,31,28,16,20,15,21,26,14,20,20,16,13,34,26,17,18,16,20,13,29,22,25,29,23,18,20,23,24,10,23,14,25,13,29,15,21,26,23,19,21.36
2.4,25,14,20,26,13,16,13,38,22,23,13,18,31,12,25,38,19,24,32,35,20,21,9,14,26,21,19,16,29,13,18,21,13,21,33,15,18,16,29,17,18,15,23,23,27,26,27,9,20,10,8,19,15,21,21,29,27,23,21,26,26,31,22,15,23,14,19,18,15,18,18,18,14,27,26,18,17,12,17,13,33,23,19,21,27,18,24,22,23,14,23,15,23,12,29,19,19,26,27,22,20.74
2.45,24,18,22,25,9,17,11,31,22,22,13,17,30,15,24,35,17,28,29,37,16,23,7,13,26,16,17,17,27,15,20,22,16,20,30,13,25,15,21,16,19,15,22,22,28,24,28,10,17,13,9,20,14,18,20,28,29,18,21,24,24,37,20,20,24,17,24,9,18,18,17,17,14,22,26,17,19,11,20,13,31,23,17,22,20,23,25,21,23,19,23,15,21,11,33,22,18,25,24,19,20.42
2.5,25,15,20,21,11,19,13,27,22,17,12,21,25,17,22,33,9,26,21,33,14,24,10,10,25,16,20,17,23,20,23,19,15,28,26,14,26,16,20,17,19,14,22,13,33,22,29,11,17,16,11,20,15,20,15,27,30,12,23,22,19,32,19,20,27,12,24,13,16,18,20,13,18,18,23,23,14,11,17,16,27,24,17,18,19,17,25,20,24,18,21,21,21,12,29,26,20,27,29,16,19.87
2.55,27,15,19,24,9,19,14,29,21,19,12,22,30,17,27,37,7,23,20,25,16,18,11,13,26,16,23,15,24,18,24,23,21,26,24,13,33,13,25,15,22,17,22,17,30,20,24,11,12,15,9,19,14,22,13,29,33,19,26,23,19,30,18,17,20,17,27,15,16,14,25,12,15,21,24,25,15,13,14,16,33,20,16,17,15,17,23,21,23,13,20,24,18,16,27,27,20,28,24,15,20
2.6,27,12,18,22,11,18,12,26,16,16,13,23,29,14,27,30,9,27,22,29,18,19,13,13,25,15,24,15,29,22,20,26,24,28,18,12,29,17,21,17,21,14,23,15,24,25,21,13,11,19,8,20,12,23,15,30,28,15,26,27,18,32,18,18,23,23,27,20,17,15,24,13,15,25,25,23,12,13,16,11,31,22,16,18,16,19,18,17,20,13,24,17,20,15,27,25,23,26,23,16,19.9
2.65,30,15,20,21,12,14,17,19,17,14,17,20,28,9,26,26,9,28,19,30,13,19,14,15,21,19,18,16,35,25,20,23,26,30,20,9,24,22,19,14,17,18,25,17,22,19,23,18,9,17,9,16,12,23,12,27,34,19,23,25,18,27,19,16,25,24,23,22,17,18,21,12,17,24,26,19,14,11,17,12,33,22,22,20,22,16,18,15,19,8,26,15,23,16,20,18,21,20,23,18,19.55
2.7,23,12,20,20,14,14,15,24,13,11,18,16,25,11,25,30,12,31,14,32,14,23,12,14,15,17,19,25,33,26,24,15,24,27,22,10,26,20,22,17,20,14,20,15,18,18,16,20,8,11,8,16,9,23,14,26,29,20,23,21,16,24,18,13,27,22,25,19,15,19,22,10,15,27,24,21,12,12,18,12,27,23,20,24,19,16,15,18,18,6,25,13,23,11,21,16,18,21,22,14,18.75
2.75,21,11,17,23,15,13,13,15,16,9,22,17,22,15,28,30,9,30,10,31,15,20,14,16,14,13,10,21,32,25,24,16,24,25,29,9,26,26,26,10,21,17,22,17,21,16,22,18,5,16,7,13,15,19,14,19,29,19,24,19,21,29,20,16,22,26,20,18,15,16,21,8,16,30,24,21,16,15,15,13,30,27,18,21,19,14,12,17,14,6,20,12,21,8,19,15,20,23,24,15,18.52
2.8,21,9,21,25,12,8,19,16,18,10,19,21,27,14,28,29,13,30,9,21,15,20,17,16,9,16,10,18,35,20,24,18,20,29,29,7,25,23,26,8,16,15,21,18,17,17,23,19,6,18,5,10,17,20,15,17,26,19,25,17,27,25,20,19,20,25,24,15,18,16,28,7,15,33,19,18,13,18,16,13,27,31,14,21,19,12,12,12,17,5,22,14,21,8,18,12,27,28,29,12,18.46
2.85,23,8,18,24,13,9,16,16,17,10,12,18,29,15,23,25,13,26,9,17,17,23,22,13,8,14,8,20,34,20,26,17,18,29,26,6,23,20,23,7,11,14,18,15,17,19,21,14,8,24,3,7,16,21,15,17,22,18,22,18,24,23,25,20,19,28,26,10,14,18,24,9,18,25,18,15,10,17,18,14,28,26,9,17,20,14,9,13,19,4,27,11,23,7,20,12,25,27,30,9,17.6
2.9,20,8,19,25,12,3,19,25,24,10,14,16,32,13,20,23,12,22,7,19,16,25,23,11,8,10,7,20,34,26,25,17,25,25,24,9,22,18,27,7,13,11,15,18,15,15,19,13,7,26,4,8,23,27,18,13,16,15,20,17,24,17,24,21,19,23,23,13,11,21,22,11,16,20,16,15,9,15,17,13,26,25,12,14,17,17,10,14,19,6,28,12,15,7,21,13,24,25,25,7,17.22
2.95,17,7,18,25,15,3,17,29,18,10,19,19,39,11,18,24,10,24,8,20,16,27,19,10,10,14,10,18,30,24,28,14,23,23,21,7,20,20,26,6,16,9,22,18,13,12,21,10,7,24,4,9,22,22,15,16,17,12,20,15,23,19,25,19,19,18,23,13,12,17,19,11,14,22,21,14,10,15,23,13,25,26,10,20,17,14,9,18,20,7,20,7,13,5,20,11,20,24,23,8,16.88
3,15,7,13,21,14,3,13,28,17,10,16,17,36,11,18,21,10,18,11,24,18,26,14,10,9,16,10,19,31,19,24,13,17,24,24,7,17,22,27,7,15,11,23,16,10,10,24,10,8,28,5,9,21,23,20,18,17,7,17,17,20,19,22,22,19,16,26,11,12,11,21,13,9,23,23,12,12,13,16,10,23,29,11,18,15,13,9,17,25,8,20,7,14,8,20,10,21,23,19,5,16.31
3.05,14,7,13,15,17,4,15,30,20,7,16,20,38,12,18,23,10,17,10,18,19,30,17,9,8,14,12,16,27,17,26,13,18,22,23,10,20,22,25,6,12,10,20,15,7,9,27,12,8,22,4,9,23,23,16,18,14,8,15,21,21,23,22,21,23,16,21,10,11,9,25,13,12,25,17,13,8,12,13,8,17,25,7,12,21,14,7,9,23,7,15,7,10,4,22,8,20,15,22,9,15.68
3.1,12,4,12,16,12,2,9,27,16,9,13,14,37,11,15,20,12,14,8,15,23,27,17,9,8,11,10,17,25,16,27,9,16,19,24,9,20,16,23,5,13,10,13,14,5,6,25,12,8,22,5,7,18,23,13,19,12,8,10,16,22,28,24,15,23,17,23,12,12,8,19,12,12,21,16,13,12,11,8,9,16,20,9,15,18,16,8,9,19,7,12,9,12,5,17,10,18,14,15,8,14.42
