,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
0.6,24,30,20,74,75,88,74,72,85,73,18,23,62,76,15,45,66,37,22,16,63,8,17,14,14,65,34,59,79,43,90,65,74,78,70,39,85,34,32,70,16,19,20,62,53,53,85,78,74,35,29,50,9,64,69,31,78,48,69,75,46,62,72,74,61,75,75,8,77,84,75,72,10,62,87,60,8,59,82,67,39,25,81,74,83,20,7,82,10,19,81,52,36,62,27,70,8,67,70,35,52.09
0.65,43,35,54,22,26,25,37,17,33,31,58,30,28,27,47,36,52,52,31,33,21,20,32,23,29,18,46,24,90,49,35,33,18,23,39,51,23,24,29,31,25,22,19,21,24,14,26,29,32,35,20,39,37,32,20,15,25,8,19,54,14,35,31,38,24,29,39,40,19,21,26,24,25,22,29,36,14,16,28,22,26,27,29,42,27,36,15,22,30,48,30,38,36,31,20,37,26,16,14,51,30.24
0.7,53,33,55,36,54,42,52,44,59,55,53,41,41,50,39,63,57,55,39,18,49,30,45,39,38,41,64,34,57,58,32,59,28,53,41,9,43,45,42,45,33,40,31,29,50,41,59,58,54,62,25,55,53,47,50,33,49,23,50,59,30,57,40,46,45,60,45,33,29,24,46,33,42,37,49,46,23,44,50,43,48,31,45,51,54,51,17,43,49,35,38,65,42,60,23,41,49,41,28,52,43.77
0.75,54,32,31,58,63,40,54,50,60,64,54,52,46,51,47,13,71,67,64,44,56,33,51,50,48,38,67,46,55,65,46,77,38,52,44,30,53,45,47,58,60,57,38,33,59,42,62,51,64,50,29,57,51,60,52,50,58,35,47,59,37,55,51,74,36,52,51,52,47,34,46,38,47,57,66,42,28,56,49,46,63,29,58,59,58,67,27,48,61,63,42,56,52,59,57,48,63,43,43,60,50.48
0.8,18,9,50,54,63,25,66,59,69,67,51,63,60,31,54,44,77,36,59,39,55,52,51,58,54,57,67,42,49,29,37,41,46,61,18,70,63,26,51,54,66,50,46,52,53,60,68,62,66,61,48,79,64,62,50,63,63,55,56,21,43,18,25,41,38,64,17,52,61,13,45,27,48,58,69,27,49,64,65,82,62,45,59,25,48,44,5,65,69,30,13,65,26,61,62,22,73,70,51,40,49.61
0.85,43,21,42,27,24,44,59,27,26,28,33,49,25,41,63,38,68,70,65,46,32,53,21,39,59,36,32,13,54,66,59,52,62,24,25,55,30,48,58,24,50,32,5,47,36,47,25,29,21,13,50,20,67,37,43,63,28,54,25,41,54,38,44,66,40,21,39,55,29,47,28,48,58,49,27,30,53,74,20,61,27,46,20,34,52,76,22,22,68,46,37,16,46,21,71,44,51,56,62,61,41.73
0.9,41,26,31,29,46,57,13,46,38,43,15,44,61,28,11,53,17,43,11,16,63,8,34,59,8,46,34,35,23,39,74,73,59,45,54,71,43,52,48,41,13,27,24,30,36,39,57,59,60,46,42,29,20,41,69,40,36,53,56,42,52,67,54,51,62,44,50,9,48,58,51,33,11,76,50,39,12,34,58,27,23,14,40,28,34,28,30,52,14,37,40,41,54,36,46,45,22,16,74,30,39.87
0.95,45,44,36,37,55,40,30,37,47,27,42,18,50,60,32,32,36,82,33,39,38,25,46,40,40,22,60,40,59,56,72,48,41,55,57,73,35,41,30,35,39,44,35,50,32,17,45,26,49,74,26,38,32,56,36,20,66,16,38,72,21,37,35,55,37,41,64,44,31,75,34,37,50,49,32,56,35,19,49,23,31,41,56,45,45,55,36,46,35,57,64,37,39,43,13,34,36,34,19,49,41.85
1,47,40,37,54,56,67,48,39,47,54,47,39,63,67,39,41,60,73,70,35,35,38,75,8,62,60,50,62,61,51,24,48,25,66,59,9,59,61,41,44,53,53,46,40,39,28,58,59,59,59,53,55,32,65,59,31,52,28,51,66,35,57,41,52,49,76,66,60,33,66,38,45,42,79,55,60,38,50,58,52,55,51,64,68,54,63,37,50,34,59,56,49,55,65,44,38,50,48,36,45,50.2
1.05,54,55,33,62,64,72,63,43,58,58,59,46,70,69,28,24,76,66,94,55,64,54,59,39,84,44,65,54,77,54,44,54,49,77,66,39,58,57,51,43,60,37,32,66,38,46,75,63,61,72,50,58,38,73,41,48,57,48,59,76,34,48,51,13,52,74,72,78,37,80,42,54,60,61,66,20,65,62,66,41,62,34,64,60,75,69,52,52,38,59,67,57,47,62,50,51,53,62,67,48,55.84
1.1,13,8,34,60,62,65,57,58,60,72,53,83,65,36,42,36,70,39,64,48,54,61,68,56,58,59,59,61,60,23,55,15,34,73,14,58,66,15,29,19,68,35,63,65,50,53,76,66,68,73,70,60,8,61,58,47,22,50,56,19,48,32,20,40,15,73,31,63,48,13,41,29,52,13,67,51,55,63,66,79,79,42,68,41,68,31,5,67,22,13,24,54,62,66,66,26,67,59,62,25,48.76
1.15,43,21,42,15,25,64,68,25,13,35,28,61,39,41,45,42,78,54,65,66,13,63,13,70,72,32,15,17,19,21,84,37,52,15,28,46,29,30,43,50,79,18,5,42,18,49,42,31,13,15,56,33,25,19,52,52,52,55,13,23,55,46,19,57,45,35,33,71,15,23,23,42,63,45,22,56,61,68,13,60,37,44,14,46,79,40,37,13,44,26,32,15,51,19,72,52,65,65,68,48,40.3
1.2,55,28,44,40,48,85,17,43,33,47,27,67,52,38,23,47,16,51,8,41,20,17,40,57,9,54,36,52,33,48,84,67,34,45,50,71,68,44,51,61,26,19,25,31,26,28,48,32,35,37,56,57,42,39,68,36,57,46,40,31,36,71,39,65,46,44,46,9,42,46,44,52,8,54,35,79,17,17,35,16,56,9,29,36,20,25,61,34,23,44,46,27,59,26,65,69,33,14,82,46,41.35
1.25,69,46,15,49,49,56,47,34,65,30,24,18,50,62,24,11,30,61,32,8,60,36,65,60,35,32,51,62,41,56,79,73,45,75,79,66,59,57,8,57,36,29,32,29,49,35,15,27,51,56,17,60,48,58,45,33,77,8,47,55,55,38,41,61,68,42,48,42,53,51,55,25,48,74,34,67,36,33,48,37,45,48,50,61,33,59,53,53,36,64,53,46,45,26,13,62,49,30,33,80,45.78
1.3,64,55,31,58,51,84,48,65,68,54,43,40,59,65,43,35,51,54,70,27,51,50,89,17,39,68,48,75,52,54,36,61,55,65,69,8,64,70,25,56,8,10,57,39,56,55,28,34,61,53,42,61,61,61,50,55,66,25,66,52,48,43,48,88,63,51,28,57,73,50,37,52,42,58,43,76,32,54,61,50,61,48,64,69,51,52,62,80,58,56,59,41,14,53,31,42,50,45,45,50,51.42
1.35,74,54,44,58,55,37,56,68,62,66,51,38,62,55,25,23,75,31,62,64,58,56,60,28,39,63,58,59,67,50,50,69,64,65,68,15,73,68,46,28,20,42,46,52,59,54,51,51,63,54,69,66,60,53,55,60,79,43,54,36,25,49,14,21,70,57,19,71,75,61,47,54,56,81,53,20,38,54,68,64,31,59,57,69,52,62,68,70,63,68,22,52,45,44,40,51,56,59,52,66,52.94
1.4,13,20,74,59,21,49,39,26,63,57,38,53,28,68,35,35,76,48,63,58,61,53,74,38,74,66,13,34,77,52,68,19,33,77,63,21,63,36,48,35,41,40,62,58,31,67,54,51,72,68,52,22,8,57,13,60,13,60,64,33,38,15,41,53,13,32,49,66,73,13,49,35,64,13,63,27,42,67,70,58,59,61,66,40,52,31,53,72,34,23,39,51,65,58,39,41,54,51,58,13,46.95
1.45,36,40,51,14,25,59,53,58,13,67,39,64,29,13,59,46,98,32,58,69,27,54,13,57,51,16,34,23,32,13,60,37,39,13,13,25,24,41,60,60,57,56,6,53,20,62,56,54,14,15,77,35,16,20,41,22,23,55,15,59,45,20,62,43,38,37,73,66,13,33,20,60,69,21,36,24,41,64,13,58,37,66,13,40,73,45,18,20,58,25,66,13,53,39,55,56,8,62,14,46,40.14
1.5,46,40,58,42,15,61,15,54,46,21,47,26,49,42,56,46,44,59,16,70,43,25,51,51,34,33,62,43,44,31,49,47,26,18,44,52,40,28,56,62,51,63,34,55,46,13,13,23,46,44,44,43,43,31,41,33,35,58,26,67,62,30,79,60,53,19,66,8,60,54,29,63,15,42,20,33,8,35,35,13,39,12,33,27,13,25,58,44,31,69,77,19,72,54,71,63,19,13,33,59,41.16
1.55,67,48,7,59,39,38,50,43,51,24,30,33,51,44,68,12,48,57,50,12,71,41,50,50,38,64,69,48,55,63,17,64,33,24,53,37,29,49,15,65,62,21,67,24,55,52,24,50,56,51,37,65,42,40,63,40,63,12,30,27,50,41,61,20,55,52,66,21,61,74,50,20,32,39,36,38,15,57,44,56,53,41,63,35,33,38,37,64,37,51,69,26,69,16,21,68,42,49,58,69,44.74
1.6,71,45,24,58,63,60,56,32,66,44,44,42,61,56,62,35,13,76,56,30,63,55,78,50,47,67,66,54,35,61,23,60,62,56,77,38,22,57,21,32,11,27,62,63,56,52,55,52,65,74,63,54,68,54,48,49,58,31,38,47,56,55,75,34,66,55,32,33,85,67,56,35,44,51,52,59,33,62,62,38,50,58,69,47,56,41,62,72,54,53,84,34,23,33,50,39,57,56,74,75,51.82
1.65,76,27,27,75,66,38,67,48,70,60,20,35,58,52,12,17,35,19,65,29,70,19,60,40,48,68,72,57,63,61,43,73,49,68,69,47,61,62,36,18,32,36,92,64,25,69,78,59,74,57,55,62,57,39,61,51,62,54,44,35,23,58,15,52,70,69,50,43,70,72,52,45,45,49,67,36,31,68,59,74,15,72,68,45,64,53,48,61,28,27,13,35,68,38,56,14,51,84,74,77,51.25
1.7,37,49,44,69,84,60,36,27,64,57,22,53,48,63,42,33,52,38,62,39,17,37,71,25,60,73,16,36,58,66,47,19,69,62,68,52,55,26,44,52,33,54,71,52,40,60,55,62,72,82,37,14,40,50,14,28,13,66,37,49,36,33,32,73,13,67,56,61,73,13,13,23,21,14,49,48,45,67,77,57,36,84,82,17,62,13,56,73,45,44,36,42,70,54,75,38,58,69,73,50,48.09
1.75,37,65,48,15,74,62,63,51,13,62,41,31,45,13,50,37,60,22,44,39,40,44,13,46,15,17,22,13,42,13,68,36,34,48,13,16,57,48,43,49,49,57,52,66,52,62,63,33,17,15,61,34,8,51,19,43,31,65,20,64,48,37,34,66,49,41,57,60,13,28,21,65,44,34,45,41,55,13,38,65,54,79,40,33,63,24,22,30,62,45,48,16,73,41,70,50,11,73,27,57,41.83
1.8,43,31,51,37,17,31,43,70,36,13,63,55,64,27,73,57,64,35,17,20,53,38,23,64,31,47,35,32,51,25,55,32,31,13,47,44,62,42,15,67,60,59,8,52,85,29,16,38,50,38,22,64,29,60,25,49,46,38,23,59,63,31,54,69,69,29,18,15,67,53,30,62,37,42,26,41,30,30,38,22,61,31,23,40,13,39,43,37,25,50,69,37,83,51,73,80,22,35,33,16,41.91
1.85,53,44,26,75,63,43,56,76,63,28,27,46,71,51,81,54,74,50,32,25,87,55,44,37,34,70,54,36,67,43,30,57,13,31,62,26,40,54,38,46,49,16,32,45,72,45,28,54,33,50,46,77,40,56,38,46,71,11,44,17,51,35,48,15,65,42,43,32,63,56,41,51,44,82,48,59,43,48,17,29,66,22,38,44,36,67,22,57,53,40,57,52,55,50,16,59,50,47,14,25,46.14
1.9,63,47,28,90,69,55,53,33,70,49,48,48,73,64,71,9,24,55,33,36,72,47,59,52,54,82,49,70,34,47,30,68,43,51,76,49,30,67,55,22,34,28,56,55,77,65,23,61,53,78,52,68,66,17,56,60,67,56,54,38,68,37,48,32,69,60,67,43,90,74,40,72,49,63,54,16,8,58,30,53,42,35,27,51,47,58,37,85,29,32,64,46,17,22,49,76,49,80,30,32,50.78
1.95,62,13,18,63,86,37,62,41,66,55,24,16,19,68,40,27,24,19,62,59,77,9,58,52,37,73,41,57,50,58,57,53,44,77,66,42,34,72,45,35,8,47,56,58,21,54,41,60,58,56,63,76,59,25,63,16,63,52,55,35,12,44,24,37,73,57,71,49,75,61,57,55,13,84,81,34,37,65,35,56,17,71,36,67,64,70,42,69,36,20,16,58,33,31,58,13,47,76,36,55,47.99
2,53,22,28,82,67,53,13,33,73,73,46,21,29,71,29,57,24,39,64,53,19,32,64,9,45,76,28,54,59,67,56,57,72,68,83,68,48,40,31,58,24,53,56,38,54,75,52,49,62,68,29,13,65,44,43,40,14,47,24,57,23,17,53,65,13,68,90,67,79,17,23,14,23,15,51,54,47,70,61,62,38,63,46,26,62,17,62,75,53,30,34,13,68,41,73,27,26,65,62,75,47.39
2.05,28,48,49,23,91,60,26,62,26,60,49,35,50,18,51,54,45,54,54,25,34,48,13,24,15,26,48,13,45,32,72,21,65,80,25,8,55,22,35,58,44,57,58,67,60,15,56,19,23,13,21,40,9,61,20,57,55,41,30,52,31,15,51,62,40,16,79,57,28,30,41,43,54,34,54,77,79,13,45,63,49,69,65,59,76,41,45,19,70,41,42,37,58,51,67,37,36,18,49,78,43.64
2.1,22,55,45,30,16,43,38,47,34,18,51,45,52,39,54,52,40,61,23,28,25,58,38,29,25,61,58,50,67,44,64,41,80,13,49,35,38,41,19,62,53,60,13,62,94,22,30,33,32,30,23,54,37,60,40,76,69,67,38,54,50,35,77,73,51,42,18,33,37,30,52,57,58,53,13,44,57,22,50,19,57,41,53,58,13,42,61,36,30,46,65,49,71,54,77,69,38,53,70,55,45.46
2.15,27,59,50,49,36,66,74,67,47,43,10,65,59,70,64,55,51,25,25,28,59,62,44,40,36,64,59,55,71,50,22,53,41,33,75,54,22,47,50,13,54,14,26,68,66,43,46,37,42,46,25,58,53,46,42,64,77,16,53,13,51,48,64,18,62,50,44,22,56,56,28,63,53,68,47,60,70,31,13,48,62,31,62,76,51,53,7,47,39,47,55,71,71,19,17,55,45,54,20,16,46.59
2.2,43,48,25,50,42,53,68,20,46,55,23,54,67,68,71,6,14,58,37,51,74,66,64,61,46,74,37,79,25,21,41,64,22,49,74,50,29,48,47,30,67,34,13,67,76,70,42,51,54,54,20,79,68,24,50,84,79,43,68,36,46,56,75,48,74,69,68,49,62,62,44,63,60,68,62,19,18,40,20,62,43,46,26,57,59,57,23,55,28,17,48,57,18,34,19,61,51,91,26,47,49.07
2.25,61,23,13,60,53,23,70,58,15,65,35,8,33,77,15,20,22,40,64,54,70,9,72,57,46,71,33,63,52,36,46,74,35,65,82,66,62,45,53,51,8,48,32,14,19,67,56,66,40,60,37,77,66,46,49,20,65,42,66,43,15,61,21,48,64,65,75,56,66,64,43,65,13,68,77,52,25,56,45,54,17,36,54,55,81,64,42,52,43,32,27,64,42,32,33,15,11,66,43,49,47.09
2.3,64,14,32,19,55,43,28,48,29,63,51,19,39,76,28,54,35,57,48,61,46,38,70,31,62,41,54,76,37,72,61,67,57,66,38,68,61,40,9,65,32,52,49,43,28,81,61,29,41,64,41,19,72,38,23,41,14,52,13,60,39,25,35,61,13,80,75,67,34,18,35,38,21,14,77,58,57,54,47,48,23,52,37,14,68,35,52,66,56,41,38,22,51,21,45,25,29,88,67,76,45.77
2.35,37,25,52,38,66,54,41,61,31,47,63,37,47,27,35,56,42,64,64,22,43,39,13,40,11,22,58,13,44,56,64,23,48,82,29,8,65,23,25,52,48,24,67,54,21,45,67,39,23,13,21,40,9,43,43,45,34,53,32,63,23,24,42,76,30,18,80,79,43,22,44,47,40,27,73,77,56,24,52,58,37,46,56,33,77,17,54,26,56,55,44,27,67,43,52,37,52,18,54,62,42.99
2.4,57,43,53,44,13,41,45,68,16,15,58,57,33,33,45,72,54,77,10,31,27,65,39,24,28,22,64,38,63,67,18,54,69,19,35,40,19,50,52,67,61,39,33,54,57,39,32,45,41,46,36,39,13,24,48,53,47,67,54,66,40,36,38,73,51,25,15,46,52,43,66,66,46,52,13,78,74,48,61,17,48,37,74,50,13,42,62,43,20,51,40,43,73,66,64,45,64,30,34,70,45.28
2.45,25,41,62,70,25,49,71,63,34,40,17,65,47,32,40,68,64,22,25,24,32,62,52,40,36,22,19,64,60,77,40,69,31,41,41,52,34,64,74,21,64,28,43,61,49,43,70,32,40,57,34,64,41,24,65,54,52,8,60,14,40,75,39,18,62,33,19,13,67,49,34,68,59,55,20,79,61,46,13,44,59,49,75,73,38,59,16,53,44,56,14,49,73,35,23,55,69,47,26,21,45.46
2.5,40,57,43,52,42,56,55,14,48,52,22,68,68,49,63,19,23,38,50,24,57,65,54,52,67,22,64,66,32,15,57,60,53,66,46,59,51,61,57,26,62,41,15,33,53,83,40,33,63,76,45,46,48,23,31,19,62,33,61,36,55,59,38,38,67,40,22,38,57,66,57,60,55,68,38,20,11,59,26,58,26,54,18,71,47,75,30,60,35,13,32,54,34,51,34,60,67,59,51,17,46.36
2.55,36,39,5,69,63,28,91,22,44,53,49,25,47,41,18,41,36,52,48,34,56,8,67,52,71,33,59,70,50,34,69,69,36,71,55,62,62,74,75,44,20,58,38,17,45,65,64,50,41,64,51,33,57,49,50,18,77,35,76,50,28,75,14,38,66,48,36,55,78,26,36,41,14,59,43,33,38,64,52,45,26,57,40,83,65,79,47,61,57,20,37,19,46,56,40,50,21,60,60,40,47.69
2.6,54,19,25,13,70,33,22,36,50,64,58,31,60,22,48,28,30,64,69,57,68,45,65,18,68,34,86,78,30,53,67,57,41,75,17,57,67,29,11,59,23,54,39,39,58,80,49,33,47,74,54,34,49,28,16,29,42,62,14,65,33,42,28,51,18,52,46,55,16,47,53,29,19,13,55,58,42,46,58,56,40,25,44,15,68,54,20,32,55,24,66,25,49,35,57,57,19,54,58,57,44.38
2.65,30,52,44,20,60,43,40,49,44,67,64,51,58,41,59,40,49,74,40,65,13,41,16,39,12,46,68,13,41,75,66,14,36,42,43,10,55,45,27,52,39,24,67,43,54,13,72,41,15,27,50,51,12,49,47,32,15,66,27,70,51,33,31,49,45,15,63,70,16,20,53,31,46,22,50,56,80,28,64,63,63,45,48,34,72,43,40,46,60,45,69,34,74,53,66,26,48,37,14,73,44.34
2.7,43,61,42,26,49,46,51,49,13,31,38,71,17,43,26,56,66,73,15,66,32,66,41,24,18,51,83,46,44,65,22,37,41,30,34,24,16,51,38,68,53,46,36,57,52,37,22,56,37,53,34,60,14,63,47,42,25,66,44,64,28,39,55,56,53,23,42,40,17,36,66,59,47,36,14,77,71,39,59,13,56,24,61,50,13,23,40,64,14,49,76,58,65,41,76,41,63,31,44,67,44.47
2.75,59,67,57,35,19,57,63,58,21,59,44,79,20,36,43,51,58,50,21,9,52,66,56,37,25,30,15,51,29,81,22,63,23,42,45,45,26,67,53,19,60,50,53,64,24,56,18,22,49,31,24,71,31,68,50,47,46,8,57,19,26,46,39,18,67,59,60,25,19,50,14,61,62,46,27,72,71,62,24,36,67,37,59,67,45,47,22,59,29,56,38,43,46,47,26,48,66,42,52,67,44.48
2.8,27,64,64,49,43,22,63,17,44,28,18,69,27,55,48,24,19,59,33,38,61,62,64,43,39,34,13,76,51,16,37,59,32,54,58,58,38,26,56,22,38,42,18,31,30,63,15,52,71,55,30,43,41,20,43,18,47,20,65,60,40,44,69,26,66,53,23,37,13,65,23,74,66,50,57,18,31,71,50,46,13,24,26,62,61,69,40,74,49,14,33,56,20,58,17,42,62,63,62,21,43
2.85,32,66,25,55,63,23,68,28,46,42,43,24,38,24,48,34,48,29,39,38,71,20,59,52,49,44,22,69,50,23,52,77,46,63,55,53,64,31,60,35,15,43,36,40,41,74,32,40,70,54,38,17,47,40,39,40,66,37,65,62,52,63,52,29,46,70,46,50,20,48,27,44,8,57,55,28,14,70,66,50,39,47,42,86,70,40,38,20,50,16,43,36,25,13,22,64,40,45,55,30,44.2
2.9,34,28,37,41,66,41,20,39,55,49,53,28,39,32,44,11,38,48,47,55,71,29,70,27,41,17,26,70,44,56,71,54,53,65,22,25,61,24,17,26,20,37,15,54,58,78,41,56,72,69,50,25,50,49,34,63,46,48,15,77,64,52,16,44,27,73,39,46,23,42,43,24,19,17,69,46,34,32,69,59,46,36,49,27,71,26,6,29,51,38,61,28,39,33,22,71,30,49,66,41,42.88
2.95,45,22,44,13,58,30,27,61,59,66,40,35,52,41,55,20,58,55,20,55,13,40,14,16,13,31,49,13,50,63,71,13,20,21,41,26,58,39,22,41,30,19,48,52,63,16,63,68,18,27,59,38,8,64,44,53,18,56,25,58,83,28,33,44,45,17,67,35,45,27,59,50,22,29,68,59,44,42,74,65,69,54,24,26,77,42,26,32,54,46,52,43,44,49,33,21,36,41,23,65,41.3
3,55,22,43,37,64,40,31,56,33,37,56,45,18,50,17,39,63,37,14,60,31,53,41,24,24,34,49,45,13,59,13,36,25,33,49,39,22,29,49,45,42,35,47,67,70,21,58,46,47,38,16,53,20,72,55,44,30,60,44,78,34,49,49,42,47,32,58,42,51,44,65,44,38,29,15,52,57,48,45,21,62,31,45,34,16,40,38,58,28,48,33,59,46,64,45,44,52,13,28,25,41.44
3.05,23,37,6,39,14,61,25,31,40,45,63,50,40,13,49,40,64,48,28,19,54,63,51,35,47,41,59,36,37,63,27,54,43,54,60,56,34,31,46,55,54,40,49,73,20,34,74,19,54,16,41,68,38,63,13,56,57,13,61,21,40,26,69,18,69,44,61,59,63,48,18,64,44,48,33,62,60,55,13,30,64,39,36,48,35,51,50,60,37,60,36,60,55,73,60,59,57,30,45,32,44.56
3.1,22,42,25,59,20,19,39,13,16,15,19,58,48,41,31,19,13,63,33,39,65,21,64,36,46,46,13,71,42,16,45,58,42,67,40,53,44,45,58,23,41,20,22,13,26,49,44,31,70,36,39,70,52,19,24,20,56,23,67,45,24,35,62,17,56,58,14,55,43,33,35,60,57,56,39,22,34,63,24,48,13,15,43,57,41,65,50,71,44,54,22,86,15,64,38,36,28,44,53,36,40.06
