,set 1,set 2,set 3,set 4,set 5,set 6,set 7,set 8,set 9,set 10,set 11,set 12,set 13,set 14,set 15,set 16,set 17,set 18,set 19,set 20,set 21,set 22,set 23,set 24,set 25,set 26,set 27,set 28,set 29,set 30,set 31,set 32,set 33,set 34,set 35,set 36,set 37,set 38,set 39,set 40,set 41,set 42,set 43,set 44,set 45,set 46,set 47,set 48,set 49,set 50,set 51,set 52,set 53,set 54,set 55,set 56,set 57,set 58,set 59,set 60,set 61,set 62,set 63,set 64,set 65,set 66,set 67,set 68,set 69,set 70,set 71,set 72,set 73,set 74,set 75,set 76,set 77,set 78,set 79,set 80,set 81,set 82,set 83,set 84,set 85,set 86,set 87,set 88,set 89,set 90,set 91,set 92,set 93,set 94,set 95,set 96,set 97,set 98,set 99,set 100,average
3.15,85,26,26,63,84,52,45,59,56,79,58,71,14,27,20,51,40,16,13,5,16,29,56,58,34,24,55,46,44,42,53,51,47,54,45,9,48,32,39,12,53,71,16,38,26,29,9,41,30,60,48,35,88,60,41,30,37,67,69,60,23,52,39,17,46,34,58,63,27,67,52,35,73,63,60,73,45,67,65,26,63,64,46,51,36,35,26,61,29,22,81,36,62,63,44,54,30,65,39,71,45.55
3.2,86,41,34,31,15,62,61,20,51,82,16,25,31,22,26,51,64,22,37,18,32,27,40,26,48,28,49,54,70,68,62,35,68,52,48,24,21,47,44,32,56,23,44,58,20,37,14,45,54,58,35,62,48,68,71,44,56,16,53,61,36,79,32,21,34,54,37,70,51,74,50,42,20,34,7,40,67,54,13,46,60,63,63,74,37,52,35,73,51,45,45,48,11,52,59,59,43,65,42,70,45.01
3.25,17,57,48,39,20,67,25,43,70,65,28,44,37,32,19,73,55,35,52,32,47,55,51,46,32,24,53,59,76,72,56,50,15,36,62,38,23,54,65,49,64,35,44,64,31,58,17,56,55,22,59,60,19,25,61,49,52,30,13,66,52,75,37,42,37,81,49,74,74,52,17,58,14,44,17,31,13,56,24,48,72,72,60,74,54,58,53,63,56,11,50,46,25,65,58,14,55,18,71,66,46.37
3.3,31,58,49,27,36,17,36,47,20,31,19,60,50,49,30,74,13,47,51,63,50,55,39,25,46,40,26,71,60,72,68,47,27,11,69,49,28,66,54,64,83,54,63,68,46,39,30,71,63,32,65,74,39,32,57,37,38,36,46,27,72,15,6,47,44,70,26,81,72,16,37,68,24,25,27,44,26,8,45,16,13,15,13,14,31,19,46,10,70,24,27,57,36,13,66,18,65,37,64,16,41.98
3.35,50,31,62,26,59,34,56,45,40,34,35,66,55,44,33,17,24,51,73,56,61,68,21,43,48,48,29,39,32,29,23,20,30,37,64,51,36,65,59,56,13,62,70,27,49,50,51,29,39,40,73,47,57,41,27,46,41,52,57,35,65,36,18,52,13,75,43,13,78,16,40,82,22,41,29,48,36,19,48,35,36,23,32,33,50,21,22,25,79,37,20,24,40,30,24,34,14,44,35,29,41.17
3.4,73,38,28,30,70,41,78,38,21,10,39,68,32,61,49,26,41,75,75,59,71,6,39,50,54,24,59,17,39,56,31,36,38,45,26,60,44,14,19,77,30,67,66,58,65,25,52,37,5,56,36,15,71,37,38,22,26,53,66,68,46,48,17,14,31,25,55,33,17,13,51,15,34,53,42,23,48,37,55,25,39,31,48,53,44,25,21,34,15,59,34,23,47,34,33,48,20,49,14,36,40.39
3.45,65,45,19,37,66,62,61,16,30,26,53,63,25,13,59,28,61,21,36,9,13,31,57,61,33,45,61,25,51,37,39,48,52,73,43,8,48,20,30,6,51,65,13,54,28,37,8,48,15,64,12,35,66,55,17,44,48,37,66,58,18,61,29,17,53,39,67,47,21,17,56,19,56,59,50,38,64,52,77,24,60,45,56,66,61,30,35,57,38,72,40,45,55,56,46,56,32,71,37,49,42.68
3.5,73,16,24,22,33,61,74,35,52,29,15,15,22,28,53,39,65,37,41,25,16,35,57,31,34,56,60,43,64,42,46,47,57,45,51,30,59,21,34,21,56,23,25,74,33,43,18,23,23,15,24,37,37,55,55,50,49,23,80,75,30,78,34,27,62,51,42,57,43,23,81,44,57,43,13,40,60,55,18,30,70,51,63,79,39,36,38,60,52,70,53,52,16,60,70,63,37,70,43,49,43.85
3.55,17,19,55,27,16,56,13,46,35,55,29,19,30,33,20,57,78,42,65,40,39,50,60,40,33,72,40,49,79,65,62,51,18,63,63,44,34,32,51,27,60,16,31,65,33,24,27,27,57,32,43,70,27,15,47,47,59,49,16,19,36,77,44,39,69,57,49,53,49,33,54,43,31,52,32,52,20,63,31,39,70,62,68,78,60,37,51,71,61,13,17,56,25,78,58,15,57,20,55,46,44.09
3.6,34,25,53,14,32,25,45,43,42,38,35,18,44,66,39,61,16,49,74,51,40,49,30,21,43,12,8,51,22,68,61,54,23,13,68,57,25,35,31,39,69,16,65,25,53,42,41,40,55,46,50,66,43,34,69,9,21,44,36,35,40,20,6,53,66,70,25,61,56,48,49,54,65,20,39,63,32,16,48,14,24,17,23,16,22,5,35,13,63,29,40,71,34,15,21,25,57,25,58,14,38.65
3.65,42,32,65,28,54,23,55,59,49,51,58,38,30,55,40,22,36,60,73,63,62,54,8,42,56,22,19,52,26,27,28,22,29,26,16,68,29,44,52,60,14,14,56,11,62,29,56,33,59,55,53,69,53,54,39,25,48,61,50,49,44,40,20,63,28,26,28,14,30,56,12,51,24,27,57,62,30,21,61,33,30,24,22,25,47,15,25,29,69,45,27,42,42,21,26,29,40,24,69,36,39.79
3.7,55,39,22,43,50,46,69,67,30,14,79,41,33,57,44,36,48,59,22,61,65,14,18,53,30,22,44,14,30,48,40,43,43,32,30,75,42,14,38,68,37,32,63,42,77,41,68,43,24,68,37,15,63,63,43,43,32,52,81,40,53,45,36,46,39,35,47,35,22,22,26,15,41,42,35,22,40,44,67,36,41,40,51,35,55,27,44,38,86,65,54,8,29,30,17,58,13,34,16,46,41.77
3.75,59,26,22,53,59,63,65,22,41,33,74,58,43,13,46,40,68,22,27,10,43,23,28,58,35,49,40,22,40,31,38,56,47,40,38,18,68,34,55,8,51,47,13,52,18,48,24,52,39,68,36,26,61,67,20,60,66,24,67,52,19,61,42,53,51,41,26,42,39,42,27,31,59,38,22,29,46,40,62,52,52,52,53,50,66,44,51,50,50,72,58,22,48,35,27,57,29,52,20,58,42.74
3.8,16,22,54,51,17,74,62,32,49,34,47,59,5,42,75,46,66,34,54,29,40,43,37,32,58,59,48,33,58,45,54,44,18,26,47,33,56,29,20,25,59,63,24,44,33,18,28,18,22,24,6,27,28,86,8,65,40,25,67,58,22,70,58,22,51,32,42,59,55,41,42,38,46,56,22,23,45,62,20,27,69,64,66,38,53,54,57,24,17,50,57,48,34,13,40,65,57,57,31,61,42.04
3.85,25,43,61,44,22,32,13,43,27,45,19,66,13,44,15,48,82,33,47,44,38,49,51,31,24,67,54,36,25,53,65,58,35,30,64,31,17,54,36,36,75,65,25,64,46,18,43,32,34,28,19,52,44,17,14,71,49,51,17,24,41,73,55,42,70,40,42,61,51,47,53,49,17,51,34,31,15,52,32,50,33,40,60,53,13,59,15,36,29,16,19,71,37,18,58,27,46,38,36,81,40.99
3.9,45,57,62,12,46,45,32,53,52,20,27,13,27,64,26,67,16,31,57,49,50,59,62,47,32,33,17,28,36,66,62,71,50,31,69,55,30,57,28,43,67,80,48,28,51,27,50,20,61,56,24,69,56,33,33,19,21,58,42,42,52,44,25,44,14,24,16,69,53,50,62,68,21,20,44,33,29,33,49,31,46,28,18,29,21,14,35,29,56,23,38,64,41,35,66,37,66,47,30,18,41.34
3.95,46,69,50,36,54,20,57,56,28,43,28,21,33,69,37,26,29,39,65,60,68,25,15,49,44,27,15,34,44,53,24,22,64,34,18,51,29,63,32,71,22,14,52,24,64,33,52,36,60,60,42,68,63,46,31,29,34,72,59,38,57,37,5,50,20,24,28,25,13,59,35,73,30,35,44,41,40,27,58,35,62,38,33,30,26,31,44,32,48,15,28,73,53,42,67,41,73,16,37,34,41.06
4,65,65,15,18,56,24,73,38,33,34,38,33,31,67,59,40,35,47,17,28,19,28,28,58,20,12,26,29,19,75,37,35,71,45,38,67,37,21,38,75,50,35,62,39,77,36,70,45,33,61,53,31,22,66,63,45,44,45,64,41,30,16,23,64,40,35,47,40,19,25,15,20,36,40,21,18,62,34,61,52,17,70,55,37,52,41,74,37,68,43,45,22,44,54,16,50,14,29,54,43,41.39
4.05,48,22,26,41,66,40,67,36,23,42,48,37,42,19,36,52,45,27,27,5,24,26,38,35,45,20,36,53,28,19,43,33,77,28,51,9,55,38,52,40,50,37,22,56,13,11,12,63,40,50,63,23,34,66,60,28,46,31,76,16,38,24,33,17,46,39,45,57,25,39,31,34,56,45,10,22,67,48,22,58,35,61,72,47,51,45,62,38,40,24,42,24,52,68,25,24,33,36,36,54,39.21
4.1,15,30,31,48,16,42,85,37,30,54,35,67,9,27,46,61,68,30,36,24,30,53,57,36,50,28,48,63,39,35,60,35,13,51,59,34,69,45,19,45,64,46,43,47,25,27,23,45,15,22,13,33,26,69,16,31,34,36,71,24,35,38,41,26,51,15,64,36,48,48,32,48,16,55,25,28,53,62,29,9,39,66,74,13,65,42,75,24,20,46,60,34,11,16,34,37,52,40,47,69,39.93
4.15,21,34,48,60,28,57,25,46,35,12,16,75,26,41,32,32,63,47,43,28,37,59,15,39,35,48,56,35,34,47,57,53,33,21,66,35,16,48,37,18,61,66,31,69,39,29,21,53,40,22,19,47,45,13,24,37,20,46,25,25,46,55,49,37,67,37,39,49,47,46,44,44,30,56,35,41,15,64,40,15,60,23,79,22,35,39,15,28,36,21,16,47,27,25,45,33,46,59,13,75,38.9
4.2,31,48,19,10,45,20,46,60,35,26,19,24,40,41,47,35,23,49,52,58,41,70,27,24,41,52,25,17,40,58,16,30,46,45,68,54,29,60,32,41,38,64,53,15,61,46,49,23,47,29,34,46,52,32,43,17,33,14,29,48,66,57,51,55,13,37,14,44,60,46,62,59,26,42,46,56,42,9,63,34,66,51,15,43,56,5,40,41,38,32,23,61,35,34,58,40,66,77,34,19,40.33
4.25,37,67,21,24,54,25,26,37,53,29,25,21,46,53,15,19,41,60,63,66,52,13,14,30,47,51,16,15,55,33,31,11,54,40,39,59,32,22,38,48,45,13,61,26,61,51,57,37,18,38,42,67,64,36,15,34,53,22,40,64,69,21,15,64,26,50,21,18,41,53,29,58,53,23,56,14,44,16,53,40,80,49,24,52,27,22,43,39,46,42,45,57,49,48,72,40,74,17,37,45,39.98
4.3,53,42,40,23,67,36,33,24,25,37,43,26,58,14,23,41,31,15,14,75,30,39,29,32,17,12,17,17,17,44,36,28,72,21,33,77,43,29,28,39,54,22,64,37,72,31,59,38,33,41,53,26,29,65,25,36,60,32,33,75,22,24,22,72,34,71,23,23,29,30,20,16,50,23,21,18,64,24,68,49,23,64,33,47,62,28,65,35,60,54,49,23,52,59,23,50,16,22,52,39,38.24
4.35,56,16,50,23,83,47,43,36,21,52,55,46,40,34,26,53,43,37,24,7,36,35,46,14,25,19,36,29,34,31,51,37,74,28,38,16,43,32,53,59,16,22,15,18,17,19,21,43,50,30,30,30,49,60,38,61,55,49,44,45,42,32,37,18,51,76,45,32,42,34,24,24,80,26,11,24,72,35,22,60,29,68,55,71,54,43,61,20,27,20,59,19,67,68,28,19,30,26,53,54,38.98
4.4,31,17,62,33,23,47,40,57,26,52,64,50,10,44,41,56,53,39,46,21,46,46,49,21,34,40,38,41,49,44,79,48,13,46,22,14,42,44,28,22,22,31,31,30,29,29,33,56,19,46,35,27,41,66,32,12,39,55,63,17,30,42,44,29,45,18,50,49,47,52,41,33,16,45,24,35,80,36,27,11,43,78,49,14,68,60,72,23,39,15,71,35,21,28,40,33,38,37,65,61,39.35
4.45,37,23,70,54,27,62,13,50,40,12,22,59,16,59,55,29,64,45,45,32,20,37,25,24,46,45,46,25,31,66,72,43,29,36,26,33,32,30,42,33,34,41,35,40,32,30,29,62,36,56,28,46,43,14,53,24,30,76,45,34,40,52,53,38,57,26,66,18,40,58,47,26,32,52,25,46,21,39,46,28,49,20,65,30,31,66,14,33,45,24,14,40,31,24,44,31,55,45,13,69,38.96
4.5,47,30,31,30,28,20,23,70,54,26,40,17,46,60,61,35,45,20,64,43,26,34,33,32,57,57,33,52,55,65,20,51,30,41,15,30,39,45,55,42,19,56,52,22,59,32,34,31,51,31,43,42,53,22,61,33,29,15,15,45,47,64,7,52,18,40,21,28,46,62,50,41,33,64,17,55,47,15,33,41,58,34,27,47,30,32,19,40,14,44,29,55,23,28,54,46,69,34,29,21,38.61
4.55,17,37,14,34,45,14,40,32,60,13,33,31,43,75,24,21,51,36,72,37,35,5,12,38,36,59,13,17,61,35,31,38,38,8,27,11,58,30,64,34,30,29,52,31,59,54,53,45,27,49,55,39,19,35,24,43,37,26,26,54,61,19,21,51,37,36,33,41,25,51,14,42,52,27,26,26,49,28,45,49,34,46,31,54,40,24,26,61,23,50,44,62,36,44,28,39,70,22,41,28,37.02
4.6,21,43,23,14,52,19,50,18,24,20,41,26,64,23,41,33,23,55,15,44,55,13,31,49,14,19,32,39,27,59,37,13,52,18,33,22,68,37,19,44,36,39,61,45,35,51,23,44,43,31,64,22,23,52,40,60,25,37,32,64,15,34,28,70,42,54,31,31,41,26,24,13,48,55,20,22,60,19,17,56,27,41,18,61,45,41,31,13,31,61,47,19,13,51,47,57,16,30,52,32,35.96
4.65,31,15,34,33,49,33,63,23,35,28,36,43,25,30,27,34,37,45,34,15,55,24,31,43,29,31,45,45,30,63,47,23,61,20,59,28,32,41,28,51,25,17,14,9,22,45,40,43,46,33,6,32,30,66,41,52,40,49,55,73,39,41,44,14,45,57,35,47,22,27,27,25,62,34,12,27,62,34,21,70,24,54,20,73,50,38,37,28,42,13,69,19,27,78,40,20,14,38,61,47,37.31
4.7,52,23,44,28,21,37,81,28,33,39,52,14,8,37,41,42,50,50,41,24,63,34,36,44,38,44,53,56,46,19,18,35,14,33,60,23,41,52,30,6,33,23,38,21,35,20,22,51,20,35,23,39,46,77,17,18,34,58,58,15,37,47,50,25,48,19,51,51,40,35,38,33,24,37,29,46,26,38,17,18,39,65,33,29,61,48,48,31,48,26,71,33,31,21,54,25,27,57,76,57,37.62
4.75,52,21,53,32,28,47,16,44,49,27,18,25,15,42,54,52,26,56,61,23,17,50,19,44,39,57,55,21,50,32,26,30,33,35,73,37,23,20,37,12,46,38,39,25,42,19,26,39,18,50,35,46,55,38,40,42,53,74,76,20,54,58,76,42,58,26,64,15,46,50,52,42,26,42,36,49,39,61,22,24,51,20,43,28,65,5,14,38,61,36,15,33,43,37,57,40,38,62,20,68,39.28
4.8,28,40,29,42,38,67,32,54,55,43,27,33,26,57,67,25,49,31,66,30,20,45,40,28,61,70,32,24,30,41,31,38,35,46,23,51,31,25,46,27,53,55,52,42,56,27,34,35,31,33,33,43,37,27,49,43,57,19,18,35,45,19,7,48,18,40,18,29,31,59,24,50,41,56,23,54,58,24,42,29,69,30,53,32,28,16,29,32,15,53,27,47,46,45,68,43,50,13,31,17,38.21
4.85,38,52,34,25,44,24,33,51,32,16,20,45,34,26,22,38,51,41,74,37,30,9,23,36,64,13,17,26,35,51,41,53,52,13,30,22,37,40,54,39,49,63,44,44,67,22,30,26,15,22,48,21,24,32,36,51,17,27,35,42,57,22,15,55,26,45,30,43,42,70,15,54,39,28,32,22,74,19,45,40,46,39,13,42,36,20,41,44,32,65,44,52,24,52,44,41,62,32,38,33,37.1
4.9,18,39,33,22,69,24,45,27,34,25,33,44,51,25,31,57,40,42,23,29,33,21,39,41,19,23,15,34,18,55,58,43,61,28,36,34,56,45,22,41,60,52,59,58,14,34,14,35,29,32,65,48,31,44,43,58,23,32,38,60,22,33,26,64,32,60,27,45,54,17,28,20,61,38,10,19,74,31,65,12,19,20,24,52,55,40,58,13,41,23,47,10,27,39,28,53,56,34,43,36,37.18
4.95,33,13,44,27,66,27,58,34,56,31,37,44,29,31,25,44,49,66,21,40,40,37,11,60,28,35,24,33,24,70,34,17,78,41,53,38,16,61,27,50,38,17,13,13,20,28,27,44,39,32,20,33,35,17,25,62,43,45,50,64,39,43,34,22,54,22,33,42,21,29,37,33,13,45,25,29,77,36,38,22,24,35,32,55,38,49,60,21,50,21,70,26,25,50,44,20,15,45,31,48,36.7
5,40,25,56,28,17,37,65,21,34,31,51,20,17,40,37,53,15,50,21,5,51,41,30,71,41,40,29,29,39,18,18,28,21,43,53,24,23,40,22,24,21,39,31,25,40,25,21,56,37,38,26,50,42,24,21,10,51,31,67,38,42,47,37,33,37,25,40,51,32,34,49,37,26,51,22,39,20,50,15,30,39,49,46,50,54,63,64,28,57,30,85,29,45,19,42,30,31,65,50,55,36.89
5.05,43,37,56,35,32,40,13,36,44,12,14,29,24,59,47,38,18,22,29,21,26,47,26,19,49,57,13,23,49,22,32,21,25,33,59,32,24,17,36,21,32,36,31,30,41,41,38,40,45,43,32,52,53,25,28,25,65,49,48,27,24,58,51,43,54,31,53,15,43,54,59,46,26,21,33,39,19,52,20,40,40,34,60,16,32,5,22,31,43,39,50,38,38,25,64,40,34,68,27,70,36.18
5.1,41,39,8,14,33,25,21,43,54,20,24,42,39,41,42,19,27,43,47,36,27,65,42,28,51,72,24,28,61,26,37,29,32,42,21,48,29,33,42,20,15,52,32,44,58,27,48,29,19,21,8,67,33,36,44,25,65,28,18,33,43,15,7,54,16,42,16,16,44,50,54,29,40,26,18,55,34,19,19,25,49,37,79,29,33,12,29,51,14,50,20,44,44,29,39,49,49,16,33,20,34.65
5.15,62,52,12,22,43,35,25,35,28,26,32,51,42,60,20,20,37,44,24,39,35,6,48,16,13,9,27,35,17,35,34,30,43,28,35,18,28,39,16,32,23,56,44,55,64,28,28,31,30,21,14,33,15,51,47,49,16,41,22,42,52,26,13,40,26,43,24,17,41,55,24,31,45,28,29,29,45,17,20,9,53,47,16,39,39,31,38,21,28,54,29,51,13,32,59,57,58,24,45,27,33.38
5.2,14,68,16,33,64,41,37,51,34,18,41,49,33,32,27,25,40,38,34,49,43,10,68,28,23,15,34,46,23,53,50,26,28,9,40,26,41,52,20,47,32,65,51,61,24,41,17,38,42,30,22,42,20,50,42,43,20,29,30,47,28,31,18,36,24,58,33,30,48,14,23,14,63,45,11,16,49,17,31,18,31,18,23,43,58,35,50,24,26,12,43,31,21,26,20,30,67,30,44,41,34.52
5.25,10,14,25,47,64,13,38,47,49,23,48,37,19,35,41,31,48,45,38,63,53,19,13,29,30,26,55,21,27,26,59,17,31,13,50,36,6,66,30,48,44,17,17,15,31,24,27,49,56,26,36,33,23,15,37,51,24,19,38,58,45,48,39,40,40,47,21,34,41,16,29,17,17,32,33,20,52,18,40,22,42,25,37,60,19,50,47,29,51,27,56,42,29,36,27,27,15,32,16,49,33.97
5.3,17,17,37,36,19,19,51,22,55,23,62,26,31,48,49,35,14,26,15,10,56,29,5,31,36,36,58,31,41,40,50,27,5,17,43,21,17,56,35,8,36,4,28,25,37,39,36,55,7,34,43,26,34,11,1,20,38,11,31,18,43,51,48,44,49,5,27,44,47,12,39,17,32,54,26,29,21,24,45,23,39,29,52,64,7,65,12,29,53,36,62,11,41,3,19,26,31,39,10,49,31.45
5.35,24,21,50,46,25,15,13,33,68,0,13,27,54,54,59,28,23,18,24,14,1,36,14,42,43,37,23,18,48,45,13,20,5,26,46,29,25,12,43,11,50,7,22,24,50,43,41,24,17,44,48,40,48,15,7,12,47,18,19,29,31,66,49,23,58,0,34,31,22,17,49,23,34,43,37,29,24,18,15,35,45,41,62,23,19,8,23,43,54,27,64,29,43,10,29,0,29,3,19,21,29.81
5.4,11,23,28,16,33,30,22,22,31,0,5,20,43,18,0,47,5,23,17,8,6,46,20,36,46,32,28,23,31,2,5,23,9,30,5,12,0,11,38,18,13,0,38,19,0,23,45,11,30,0,31,14,42,22,12,11,41,33,0,48,20,17,2,16,0,0,15,33,24,29,54,19,49,39,12,32,7,21,11,13,46,26,62,15,8,23,4,26,0,40,24,23,43,18,15,0,38,5,20,0,21.05
5.45,25,30,38,28,34,36,26,26,1,0,13,25,43,20,0,16,6,33,9,14,4,38,30,0,3,12,30,28,8,3,12,36,20,43,17,5,0,0,31,21,23,0,31,26,0,14,2,14,34,0,14,17,14,0,14,17,5,42,0,48,30,24,6,28,0,0,22,15,43,37,6,28,56,27,24,44,14,31,12,0,27,35,26,18,16,25,6,0,0,18,23,39,28,25,27,0,51,12,27,0,19.29
5.5,0,34,0,37,49,16,37,39,0,0,0,13,19,20,0,27,9,23,18,21,0,21,38,0,5,16,43,14,20,6,17,23,0,38,7,13,0,0,0,37,26,0,52,41,0,24,0,23,43,0,0,23,0,0,26,23,0,0,0,42,0,23,14,28,0,0,32,17,15,2,0,2,66,44,25,4,9,4,13,0,0,1,3,23,12,35,13,0,0,0,31,38,28,34,34,0,58,23,30,0,16.44
5.55,0,2,0,14,42,0,37,1,0,0,0,15,22,21,0,18,0,23,27,10,0,37,49,0,0,7,46,15,20,0,28,0,0,0,15,0,0,0,0,36,26,0,0,0,0,21,0,32,49,0,0,0,0,0,0,36,0,0,0,40,0,15,13,0,0,0,37,17,26,0,0,6,2,0,0,0,24,7,20,0,0,0,7,44,0,37,0,0,0,0,11,40,0,0,0,0,2,0,0,0,9.97
5.6,0,6,0,15,16,0,49,0,0,0,0,8,39,23,0,22,0,21,0,0,0,23,0,0,0,13,6,26,33,0,37,0,0,0,0,0,0,0,0,4,32,0,0,0,0,30,0,43,0,0,0,0,0,0,0,5,0,0,0,0,0,16,18,0,0,0,16,27,31,0,0,0,0,0,0,0,0,15,31,0,0,0,11,14,0,55,0,0,0,0,9,16,0,0,0,0,7,0,0,0,7.17
5.65,0,7,0,20,27,0,25,0,0,0,0,0,52,33,0,33,0,0,0,0,0,26,0,0,0,0,15,34,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,13,0,0,0,0,10,0,0,0,3.84
5.7,0,5,0,0,0,0,30,0,0,0,0,0,6,0,0,45,0,0,0,0,0,0,0,0,0,0,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,11,0,0,0,2.2
5.75,0,14,0,0,0,0,37,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1.06
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
